ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome
108150,1,100,3.65,7.75,1.4,2.8,4,34,F,H,51.44004972,96000,52001
108158,1,25,3.65,8,1.4,3,1,63,F,H,49.47915349,56500,52001
108176,1,50,3.65,8.5,1.4,3.4,2,41,M,H,50.18579011,106000,48462
108178,0,,3.25,7.5,1.2,2.8,3,,F,U,50.57529502,75200,60320
108181,0,,3.5,8.75,1.2,3.2,2,37,M,H,50.37848146,74000,60320
108197,0,,3.5,8.5,1.2,3.2,1,31,M,U,49.11856664,49700,42252
108215,1,50,1.9,4.5,0.6,1.4,1,46,M,H,49.91174235,72400,42252
108248,0,,2.5,6.25,0.8,0.8,1,48,F,H,52.07106327,48500,38625
108268,0,,2.75,7,0.8,0.8,3,73,M,H,53.44370427,46700,31738
108274,0,,2.5,3.75,0.8,1.2,2,35,F,U,57.26649183,43300,25673
108316,1,120,3.65,8.75,1.4,3.4,2,58,M,U,58.86228231,190300,21711
108326,0,,3,8,1.2,3,2,50,F,U,49.53187984,52500,
108364,0,,3,4.25,1,1.4,2,42,F,U,58.6514336,,
108371,1,100,3.9,8,1.4,3,2,83,F,U,59.99725604,71700,23826
108381,1,100,3.65,7.25,1.4,2.8,4,,M,U,49.82989851,63800,
108397,0,,3.25,8.5,1.2,3.4,2,29,F,H,49.51218385,66300,29212
108420,1,65,3.65,8.75,1.4,3.4,2,64,F,H,49.73504006,65000,25673
108438,0,,3,4.25,1,1.4,3,45,M,H,62.78285418,88500,60671
108447,1,50,3.9,8.75,1.4,3.2,1,,F,H,49.81133129,76400,51909
108453,0,,3.5,8.25,1.2,3,3,34,M,U,49.85914664,73000,
108487,0,,3.25,8.5,1.2,3.4,3,80,M,H,50.89195599,103600,67095
108503,0,,3.25,8.75,1.2,3.4,3,40,U,U,49.80546548,59400,
108573,0,,2.5,3.5,0.8,0.8,2,43,F,U,58.28102112,52800,54729
108583,0,,3.25,6.75,1.2,1.2,4,49,U,H,53.3208624,72900,54729
108614,0,,2.5,5.5,0.8,1.8,3,75,F,H,50.20286425,48900,41493
108635,1,25,3.15,6.75,1.2,1,2,54,M,H,52.94430526,73000,40297
108650,0,,2.5,3.75,0.8,1.2,2,,F,U,56.98062382,49400,
108705,0,,2.75,7,0.8,2.2,4,67,M,H,51.34025664,65400,34935
108711,0,,3.5,8.75,1.2,3.2,1,68,F,U,49.27879976,51400,31820
108724,1,60,3.65,7.75,1.4,3,1,57,M,U,48.48748717,56500,
108760,1,110,3.9,8.5,1.4,3.2,4,,F,U,50.04643053,56400,
108781,1,120,3.65,8,1.4,2.8,4,71,F,H,51.52447415,70300,56894
108819,1,20,3.65,6.5,1.4,2.4,1,,F,U,48.16002301,45600,
108820,1,25,3.4,7.25,1.4,2.8,1,74,M,U,49.02144009,46500,35311
108836,0,,2,5.5,0.8,2.2,2,82,F,U,49.81346044,68600,44559
108883,0,,2,3,0.6,1,4,44,F,H,50.24246174,76300,51822
108905,1,100,3.65,8.75,1.4,3.4,4,,F,U,50.40137796,70800,
108919,1,75,3.4,7.75,1.4,3,2,,F,U,49.35528982,62900,
108923,0,,2.5,4.25,0.8,1.4,2,35,F,H,60.53018388,81000,49059
108926,1,100,2.9,5.75,1,1.8,4,71,M,H,51.13970208,61100,45034
108976,1,125,3.65,8,1.4,3.2,4,59,M,H,52.17494987,173000,85605
108983,1,85,3.65,8.25,1.4,3.2,3,72,M,H,49.93265397,53500,26080
108989,1,75,3.9,8.25,1.4,3,4,40,F,U,51.01209562,138100,
109005,0,,1.75,4.25,0.6,1.4,4,61,F,H,50.67967462,33100,47743
109070,0,,3,8.25,1,3,1,86,F,H,49.56505735,55800,34435
109083,0,,3,7.5,1.2,3,2,45,F,H,49.54333172,61600,35736
109084,0,,3.25,7.75,1.2,3,2,38,M,H,57.08326922,40300,35736
109090,0,,3.25,7.75,1.2,3.2,2,,M,U,48.57909137,58100,
109099,1,30,3.4,7.25,1.4,3,1,40,F,H,48.91789671,71900,37931
109137,0,,2.25,5.5,0.8,2,4,59,F,H,50.34336757,37200,31427
109176,0,,3,6,1,2,1,,F,U,48.45953139,47100,
109179,1,70,3.4,7.5,1.2,1,3,55,M,H,53.85296924,56300,45781
109196,1,50,3.4,8,1.2,3,1,,F,U,48.7739021,52100,
109203,0,,2.5,3.5,1,1,2,67,F,H,60.07397774,43500,27347
109208,0,,2.75,6.25,1,2.4,4,70,M,U,50.26961666,66600,27347
109225,0,,3.25,8.5,1.2,3.2,2,52,F,H,49.66024201,38800,31467
109235,0,,3.25,8,1,1,3,,F,U,53.99158571,58800,36038
109240,1,35,3.4,8,1.2,3,1,60,M,H,49.1851709,44500,36038
109246,0,,2.5,6.75,0.8,0.8,3,39,F,U,53.6587347,56800,36957
109281,0,,3.25,7.75,1.2,1.2,3,81,M,H,53.35325287,45500,29463
109287,1,25,2.15,5.5,1,2.2,1,,F,U,48.74963769,39300,
109330,0,,2.25,5,0.8,0.8,2,63,M,H,52.04448116,77500,60209
109353,0,,2.5,5.75,0.8,2,4,,M,U,50.33206572,81100,
109354,0,,3,6.5,1.2,2.6,4,,F,U,49.55767094,49800,
109356,0,,3.25,7.5,1.2,2.8,4,,M,U,50.29382393,81100,
109429,1,100,2.9,3.75,1,1.2,4,,U,H,50.05980281,58900,45823
109449,1,60,2.9,7.5,1,2.8,3,75,F,H,50.49002459,45600,45823
109450,1,55,3.15,7.75,1.2,2.8,2,72,F,H,50.44479711,59000,49981
109451,1,125,4.4,8.75,1.8,3.4,2,39,F,H,49.54657793,60800,45823
109462,0,,1.75,2.25,0.4,0.4,4,84,M,H,50.33129127,58700,42209
109470,1,50,2.9,3.75,1,1.2,2,47,F,H,56.13941028,60400,
109480,0,,3.5,9,1.2,3.4,1,67,M,H,56.57080007,49400,39792
109492,0,,3.25,8.5,1.2,3.4,1,77,M,H,49.03976391,47100,44242
109514,1,30,3.65,7.25,1.4,2.8,1,61,M,U,47.73511673,,
109520,1,75,2.9,4,1,0.8,2,52,M,H,50.34919888,68700,49741
109533,1,125,3.65,7.25,1.4,2.6,2,65,M,H,49.84048889,57600,46146
109536,1,35,2.15,4.25,0.8,1.4,2,63,M,H,49.92980942,55000,46146
109539,1,100,3.4,8,1.4,1.2,4,44,F,H,54.81539405,59900,46146
109559,0,,3.5,7,1.2,2.4,3,,M,H,50.19634202,61100,49636
109576,0,,3.25,5.5,1.2,2,4,,U,U,49.39112267,58200,
109583,1,25,3.9,7.75,1.4,2.8,1,52,F,H,49.3619043,58200,57199
109644,1,25,3.9,8.5,1.4,3.4,3,72,U,H,49.76980946,54600,45763
109646,1,50,3.9,8.75,1.4,3.4,2,45,M,U,49.06940143,65700,
109662,0,,3.25,8.75,1.2,3.4,3,72,M,H,50.39114051,62100,41006
109670,0,,2,2.5,0.6,0.6,2,,U,U,57.19047153,54500,
109675,0,,2.75,7,1,2.4,2,67,M,U,49.77920333,65000,
109680,0,,3.5,8.5,1,3.2,2,73,F,H,49.52812003,59600,50000
109683,1,150,3.65,8.25,1.4,3,4,59,F,U,51.14947161,64700,42281
109710,1,25,3.65,7.75,1.4,3,1,55,M,H,49.47931655,82500,53099
109751,0,,3.25,8.5,1.2,3.4,2,49,U,U,50.14089644,114700,38525
109758,0,,2.75,8,1,1,2,87,F,H,62.94977875,80700,62492
109759,0,,2.5,5.75,1,2,1,51,F,H,49.5539617,67100,38525
109771,0,,2.75,7,0.8,0.8,1,81,F,H,52.63521158,70800,24152
109778,1,50,3.15,7.25,1.2,2.6,2,79,M,H,50.96001804,94400,73092
109829,0,,3,6.75,1.2,2.6,3,77,F,H,50.50529286,68800,69393
109848,1,105,2.65,6.5,1,0.8,3,50,U,H,53.52937486,50000,29743
109858,1,75,3.15,8.25,1.4,3.4,3,42,F,H,50.68491895,77200,45313
109950,0,,2.75,6.75,0.8,2.2,2,,M,U,48.94696226,,
109961,1,100,3.4,6.25,1.4,2.4,3,48,F,U,48.99695476,30400,
109984,0,,3.5,8,1.2,1.2,3,64,M,U,53.57137148,56500,40000
109986,0,,3.75,6.25,1.2,2.2,2,57,M,H,48.5730015,37700,40192
109996,1,95,3.15,7,1,2.2,4,27,F,H,51.65984392,79100,47985
110068,0,,3.5,8,1.2,3,3,64,M,U,49.68760507,38000,35000
110094,1,90,3.65,7.75,1.4,2.6,3,44,F,H,50.39339934,42100,21667
110151,0,,3.5,8.75,1,1,3,85,M,H,54.35424278,34200,42522
110189,0,,2.75,6.25,1,2.4,3,63,F,H,49.60815892,38600,35189
110236,0,,3.25,7.75,1.2,3,2,41,M,H,49.88376915,84700,46038
110281,0,,3.25,8.25,1.2,3,2,52,F,H,50.41524087,73000,52207
110289,0,,2.75,5.75,0.8,0.8,4,47,F,U,52.26218367,32800,24926
110291,1,60,3.65,7.75,1.4,3,2,,M,U,48.37906486,,
110292,0,,2.75,6,0.8,0.8,3,57,F,H,51.3897718,,
110308,1,75,3.4,7.75,1.4,1.2,2,60,F,H,54.47176554,138400,52166
110326,0,,3.75,7.25,1.2,1.2,3,,F,U,65.70672378,33900,
110368,0,,3.25,6.5,1.2,2.4,2,45,M,H,48.96829665,35600,31938
110425,1,100,3.4,8.25,1.4,1.2,4,45,F,H,54.48336742,30500,23239
110509,0,,2.75,7.25,1,3,1,53,F,H,49.383048,97400,49185
110519,1,85,3.4,7.75,1.4,3.4,3,59,M,H,49.80338767,73200,49185
110538,0,,3.25,8.5,1.2,3.2,2,63,M,U,49.79189951,44600,36724
110539,1,100,3.9,8.75,1.4,1.2,3,50,M,H,54.36881994,55400,36724
110581,0,,3.75,5.75,1.2,2,1,65,M,H,55.89691218,87300,43842
110633,0,,2.5,2.5,0.8,0.8,2,,F,U,56.73349681,36600,36964
110639,0,,3.25,6.25,1,2,1,28,F,H,49.25622878,74700,40419
110658,0,,3,7.5,1.2,3,2,,F,U,58.49329657,50300,
110681,0,,2.25,7,0.8,0.8,1,84,F,H,53.22409516,45700,38986
110712,0,,2.75,4,1,1.4,2,71,F,H,59.58175684,40800,34399
110721,0,,2.5,6.75,0.8,2.4,2,,F,U,57.96072475,47700,
110755,0,,3,7.5,1.2,3,2,39,F,U,49.43570044,53500,34000
110765,0,,3.25,8,1.2,3.2,3,81,M,H,49.46336528,31700,29118
110789,1,75,3.65,8.75,1.4,1.2,2,67,F,H,53.89155477,32400,30490
110814,0,,3,4.25,1,1,2,29,F,U,58.34251621,67400,42275
110822,1,100,3.65,8,1.2,2.6,4,,F,U,50.74547869,57600,
110847,1,25,2.9,6.5,1.2,3,1,,M,U,48.15263541,41900,39990
110871,1,25,1.9,4.75,0.6,1.4,1,87,F,U,49.22430956,34100,
110876,0,,1.5,3.75,0.4,1,1,,U,U,48.80563426,25800,
110951,0,,3.25,8.75,1.2,3.4,2,51,F,U,49.01453835,29200,
110979,0,,3.25,8.5,1.2,1.2,4,82,M,U,53.8116595,,
110988,0,,3.5,3.5,1.2,1.2,4,,U,H,48.85140054,49300,39818
111021,1,50,5.65,10.25,2.2,3.8,4,,F,U,49.87171942,33200,32664
111023,1,100,3.15,7.5,1.4,3,4,53,F,U,50.4860306,33200,32664
111027,1,35,3.4,5.75,1.4,2.2,1,,F,U,47.9707804,39600,
111045,1,50,3.65,8.25,1.4,3,3,78,U,U,49.8696342,42800,
111061,0,,3.25,7.5,1.2,2.8,4,,U,U,49.78554109,32100,
111078,0,,4.25,9.5,1.4,3.4,2,43,F,H,48.87917828,32100,
111081,1,45,3.65,6.25,1.2,2,1,69,F,U,49.32051445,70700,48197
111117,0,,3.25,8.75,1.2,3.4,1,,F,H,49.49311579,71500,38049
111137,1,105,3.9,8.75,1.4,3.2,2,,F,U,56.82168321,54500,
111142,1,50,3.65,8,1.4,3,2,72,F,H,49.70483126,50500,38049
111281,0,,2.75,7,0.8,0.8,2,,M,U,53.27276695,63300,41630
111284,1,25,3.65,8.25,1.4,3,1,59,F,H,49.78869726,58200,52548
111295,0,,3.25,8.25,1.2,3,2,,M,U,49.34425893,38200,
111316,0,,3.25,8.5,1.2,1.2,1,44,M,H,53.52043227,47400,47800
111371,1,100,3.65,6.5,1.4,2.4,2,,U,H,49.38935813,65500,40093
111374,0,,3.25,7.5,1.2,1.2,2,57,M,H,62.24869318,38800,24688
111380,1,50,2.9,7.25,1.2,1,2,69,M,U,53.34701454,33200,34625
111391,0,,3,7.25,1.2,2.8,1,31,F,U,49.28356292,65500,40093
111419,0,,2,6.75,0.8,2.4,2,,F,U,50.42296193,38600,37279
111453,1,80,3.4,6,1.2,2,2,,M,U,49.57098789,108200,
111459,1,100,3.4,8.5,1.4,3.4,4,39,F,H,51.64275204,105400,62000
111474,0,,3,8.25,1,3,2,57,M,H,49.865155,41500,32286
111485,1,150,3.65,8.5,1.4,3.4,3,,M,H,62.37112734,36100,29444
111488,0,,2.75,7.25,1,2.4,3,44,F,H,51.05219929,57600,43209
111584,0,,2.75,6.5,1,1,2,,M,U,58.75828499,,
111592,1,80,3.65,8.75,1.4,3.4,2,76,M,H,56.84116033,31800,30870
111597,0,,3.25,4.75,1,1.4,3,63,M,H,49.2668928,38600,35175
111603,0,,3,6.25,1,2,3,47,F,H,50.14553103,44000,35175
111606,0,,3,7.25,1.2,2.8,1,55,M,H,49.16792614,60800,35175
111615,1,125,1.9,5.5,0.8,2.2,4,44,F,H,50.67018812,35600,35175
111656,1,125,3.65,6.75,1.4,2.6,2,,F,U,59.43802939,154200,
111704,0,,3.5,9,1.2,3.4,3,,F,U,50.05455288,87200,
111708,1,75,4.4,8.75,1.4,3,2,,F,U,49.06640998,50200,
111711,0,,2.75,8.25,1,3.2,3,,F,U,50.32897299,90100,
111774,0,,3.5,9,1.2,3.4,2,78,M,H,49.66889576,49000,35902
111795,1,25,2.9,5.75,1,2,1,,U,U,48.68332806,60300,
111833,1,25,3.65,8.5,1.4,3.2,1,,F,U,49.11107576,37700,27048
111852,0,,3.5,8.75,1.2,3.4,4,,F,U,49.747757,39000,
111854,0,,3,7.5,1.2,2.8,4,54,M,U,50.65492431,33800,38824
111861,1,25,1.65,4.5,0.6,1.4,1,74,M,H,49.79055071,34000,38824
111875,0,,3,7.75,1,1,3,58,F,H,54.03141644,55200,38824
111909,0,,3,5.5,1.2,2.2,1,,M,U,48.21078213,40000,38260
111918,1,25,2.65,6.5,1,2.6,1,65,F,H,48.99029612,42700,38260
111942,0,,2.75,7.5,1.2,3.2,3,,F,U,49.16253801,33300,
111949,1,25,3.4,8.5,1.4,3.4,1,,F,U,48.62076915,33500,
111981,1,100,3.15,8,1.2,3,2,,F,U,49.49025721,43900,
111983,0,,3,6.25,1.2,2.6,2,49,F,H,48.76849556,43300,38092
111990,0,,2.5,6.75,1,2.8,2,79,M,H,49.19340798,43900,29346
112025,0,,3.25,4.5,0.8,0.8,4,,F,U,50.2886972,33800,31250
112042,0,,3.5,6,1,2,1,53,M,U,56.2512927,56400,51491
112068,0,,2.5,6.25,0.8,0.8,4,,F,U,53.4565677,49700,34219
112084,1,70,3.4,7.5,1.2,2.6,4,73,M,H,51.0833206,65500,36845
112118,0,,2.5,2.5,0.8,0.8,2,,F,U,56.07623955,21700,
112146,0,,3.25,8.25,1.2,3,3,74,M,U,50.02108174,57400,
112148,1,125,3.65,8.5,1.4,1.2,4,82,M,U,54.37491987,54300,
112163,0,,3.25,7.5,1.2,1.2,3,,M,U,52.54880479,34000,
112167,0,,2.5,3.75,0.8,0.8,2,,F,U,57.60232304,31700,
112172,1,15,3.65,6,1.4,2.2,3,,M,U,49.08079027,58300,
112182,0,,3.25,8,1.2,1.2,2,31,M,H,61.60742778,37300,45725
112211,0,,3.5,5.5,1.2,2,4,67,M,H,49.62387553,56300,42370
112221,0,,3.25,7.25,1.2,2.6,4,49,F,U,50.62891714,42100,45697
112247,1,125,3.65,8,1.4,1.2,2,48,F,H,63.72587455,64300,42870
112259,0,,2.25,6.25,1,2.6,3,,F,H,60.60343768,30600,36250
112288,1,60,3.65,7.5,1.4,3.2,4,67,F,H,50.85240488,125900,66117
112301,1,50,6.15,11.25,2,4,2,,U,U,48.39057446,43500,
112309,1,75,3.9,7.25,1.4,1.2,2,35,F,H,62.15298798,62200,44526
112319,1,150,3.65,8.25,1.4,3.2,1,65,F,U,57.24105858,89200,44526
112327,0,,3,7.25,1.2,2.6,2,85,F,H,50.22416085,65500,44526
112347,0,,2.5,5.25,1,1.8,2,80,M,H,50.20007985,85100,49410
112358,0,,3.25,8.75,1.2,1.2,4,73,F,U,55.20287628,51100,42404
112367,1,50,3.4,7.5,1.2,2.6,1,76,F,U,49.66290714,51600,48371
112370,0,,3.25,8.5,1.2,3.2,1,76,M,H,49.70914293,67400,48371
112375,0,,3.25,8.75,1.2,1.2,2,74,F,H,62.72498293,63900,48371
112406,1,125,3.4,4.75,1.2,1.6,2,,F,U,58.13185834,49000,
112410,0,,3,6.5,1.2,2.6,3,,F,U,49.70091327,50400,45198
112442,0,,3.25,4.5,1,1.4,2,54,M,U,57.0743919,36800,34472
112457,0,,3,8,1,2.8,2,26,F,U,58.64467274,43900,
112461,1,50,2.4,5.75,1,2.2,2,73,M,H,49.63918444,37600,34472
112480,0,,3,8.5,1.2,3.4,2,,F,U,58.06490604,34500,
112495,1,40,3.65,6.75,1.4,2.4,1,,F,U,48.69552295,69800,
112496,1,50,3.4,7.75,1.2,2.6,2,,F,U,51.89873689,190600,50712
112504,1,50,3.4,8.5,1.4,3.4,1,73,F,H,49.76477766,77300,50712
112532,1,55,3.65,8.75,1.4,3.4,2,,F,U,49.2012545,47200,
112564,1,50,3.15,7.25,1,0.8,1,78,M,U,52.45014866,57200,
112567,0,,3.25,8.25,1.2,3.2,2,55,M,U,48.96754002,40700,
112594,1,75,3.65,6,1.4,2.2,2,,M,U,48.72864608,70400,
112632,1,55,3.15,5.25,1.2,2,2,47,M,H,51.80255609,253100,92514
112652,0,,3,8.25,1.2,3.2,2,,F,H,58.22847958,61700,44056
112658,0,,3.5,8.5,1.2,1.2,1,,M,U,53.20670604,57400,40910
112669,0,,1.75,6.75,0.8,2.8,2,50,M,U,50.1975496,53500,44748
112679,1,100,3.4,5.5,1.4,2.2,4,49,M,H,50.66776259,104500,64359
112686,0,,1.25,5,0.6,2,2,78,F,H,50.64681081,72000,64359
112703,1,75,2.15,4.25,0.8,1.4,4,,F,U,50.01690105,31800,
112750,1,100,3.4,7.75,1.4,3,4,39,F,H,51.05602885,42800,70143
112751,1,250,3.65,8.25,1.4,3,4,55,F,H,51.91219072,101700,70143
112778,0,,3.5,8.5,1.2,3.2,2,,F,H,49.49591735,42500,40368
112834,0,,3.5,8.5,1.2,3,1,,U,U,48.95697869,50700,
112889,0,,2.75,6.75,1,1,3,43,M,U,52.40507375,27800,
112897,0,,3.25,8,1.2,3,4,55,F,H,50.62689126,44500,40180
112919,0,,2.75,6.75,1.2,3,1,,F,U,47.70148297,28000,
112939,0,,3.25,8.5,1.2,3.2,3,37,F,H,51.1811724,97400,63483
112943,1,60,3.4,8,1.2,3.2,2,61,F,H,50.05871863,85500,63483
112944,1,75,3.9,8,1.4,2.8,1,37,F,U,49.46219505,68400,35876
112954,0,,1.75,4.75,0.6,1.8,1,73,M,U,49.09537129,49400,41563
112970,0,,1.25,3,0.4,0.4,3,,M,U,50.43199045,25100,
113045,1,125,3.65,8.25,1.4,1.2,1,,U,U,60.30420866,69900,
113064,0,,2.75,7,0.8,0.8,2,,F,H,53.19785899,64000,35588
113071,0,,3.25,8.25,1.2,3.4,2,41,M,H,56.59989395,31500,28851
113096,1,50,3.65,8,1.4,3,2,79,F,H,49.48535313,35400,33428
113108,0,,2.25,5.5,0.8,0.8,4,,M,U,52.59778278,27400,27027
113129,1,100,3.9,6.25,1.4,2.2,2,82,F,H,57.42921788,35900,36756
113133,0,,2.5,6.25,0.8,2,4,44,F,H,51.04818964,47100,36756
113144,0,,3,8.5,1,3.2,3,,M,U,50.16002369,77600,
113162,0,,3,4.75,0.8,1.4,2,,M,U,57.03618574,46300,
113168,0,,2.25,5,0.8,1.8,3,60,F,U,49.54276137,63300,
113186,1,25,3.4,8.25,1.2,3,1,77,M,U,49.95461005,138500,
113203,0,,3.25,6,1.2,2.2,2,85,F,H,49.03276477,51200,37007
113217,0,,3.75,8.75,1.2,3.2,4,63,F,H,50.2147939,27900,37007
113240,0,,3.25,8.5,1.2,3.2,3,61,F,H,49.98006879,36400,21692
113261,1,35,3.9,8.5,1.4,3.2,2,,M,U,48.98945611,46600,
113264,0,,2.5,3.5,0.8,1.2,2,82,M,H,57.00133329,40400,29305
113267,0,,2.5,4,0.8,0.8,4,73,M,H,50.68428117,35700,29305
113310,0,,2.5,5.75,0.8,0.8,2,53,F,H,53.86863014,210200,54178
113312,1,25,2.9,6.75,1.2,2.8,1,74,F,H,49.8729322,122900,54178
113332,0,,2.5,3.75,0.8,1.2,4,,U,U,48.82564893,,
113354,1,100,3.4,8.25,1.2,3,3,42,F,U,50.54786982,46600,43474
113451,0,,3.25,8.25,1.2,1.2,2,58,M,H,53.70174059,55200,40977
113501,1,25,3.4,8.25,1.4,3.2,1,35,F,H,49.70153963,69300,43474
113502,1,35,3.9,8.75,1.4,3.2,1,37,F,H,48.96103819,23600,29659
113539,1,75,3.65,8.25,1.4,3.2,3,73,F,H,50.23265767,54100,47682
113560,1,125,5.65,10,2,3.6,4,69,M,H,50.81525396,93000,68048
113564,0,,3.25,7,1.2,2.8,3,48,M,H,52.59542682,325800,59553
113594,0,,2.25,4.75,0.8,1.6,2,87,M,H,60.98187662,89700,39603
113601,0,,3.5,8.25,1.2,3.4,1,,U,U,47.88691373,52600,
113607,1,75,3.65,8.25,1.4,1.2,2,,F,H,53.54094293,41500,39603
113637,0,,3.25,8.25,1.2,3,2,79,F,U,49.63296156,26800,29924
113680,1,150,3.65,4.25,1.2,1.4,2,45,M,H,56.86354769,33100,42708
113686,1,75,2.9,7.25,1.2,3,3,40,U,H,50.22101496,65700,40929
113690,1,50,2.9,4.25,1,1.4,2,54,M,H,57.74087669,53000,40929
113692,1,40,3.65,6.5,1.4,2.4,1,46,M,U,49.0350982,76300,40929
113712,0,,3,8.25,1,1,2,55,F,H,54.14925109,55000,40929
113728,1,75,2.4,3.5,0.8,0.6,4,78,M,H,51.12896507,49300,36552
113733,0,,2.5,5.75,0.8,1.8,3,42,F,H,50.42428804,49300,36552
113736,1,100,3.4,8,1.4,3,3,40,F,U,50.72113748,70600,38519
113783,0,,3.25,7.75,1.2,2.8,3,41,F,H,50.00320078,27800,33490
113797,0,,2.5,5.75,0.8,0.8,3,78,F,U,52.68947559,63000,44627
113805,1,100,3.4,8,1.2,1,3,77,F,H,54.1457691,39200,38519
113812,1,100,2.15,5.5,1,2.8,1,75,F,H,47.13401897,,
113830,0,,2.5,6.75,0.8,2.2,4,,U,U,50.49262504,25700,
113838,1,40,2.15,5,0.8,1.6,1,,F,U,49.01082577,29500,
113849,0,,2.75,6.25,0.8,2,2,81,M,U,49.85454113,53800,37927
113882,1,25,3.15,8.25,1.4,3.4,1,71,M,U,49.07063341,26000,35911
113891,1,55,3.4,7.25,1.2,3,2,41,M,H,48.63816336,29000,35268
113906,0,,2.75,6.25,1,2.4,2,78,M,H,56.7833093,46000,47861
113951,0,,1.75,4.5,0.8,0.8,1,74,F,H,50.88707177,29000,41442
113979,0,,3.5,8.25,1.2,3.2,3,40,U,U,49.21480125,49700,
114000,0,,3,8,1,2.8,2,62,F,U,50.87978294,90200,61057
114109,0,,3.5,9,1.2,3.4,2,80,M,H,58.85797485,57900,53269
114146,0,,3.25,8,1.2,1.2,4,60,F,U,54.09227704,81900,
114197,1,55,3.4,5.75,1.4,2.2,3,68,M,H,49.77717475,56600,49614
114204,0,,3.25,8.25,1.2,3.2,4,49,F,U,50.60588984,41500,49614
114208,1,250,3.65,8.75,1.4,3.4,4,63,M,U,50.74935818,39300,49614
114221,0,,3.25,8.75,1.2,3.4,3,,U,U,49.58659266,38300,
114238,0,,3,7.25,1,2.4,2,77,F,H,50.42532921,67600,48416
114268,0,,2.75,7,1,1,3,33,F,H,53.52644063,47100,46817
114321,1,125,3.9,8.25,1.4,2.8,4,,M,H,51.57096658,73700,60608
114339,1,50,3.4,8,1.4,3,2,56,F,U,49.19890272,20400,
114362,0,,3.25,8.75,1.2,3.4,4,72,M,U,50.28416171,59500,
114367,0,,3.25,7.25,1.2,1.2,3,71,F,H,53.10483021,55000,45785
114374,0,,3.25,8.25,1.2,1.2,1,65,M,H,60.64394422,56900,45785
114398,0,,3,7.75,1.2,1.2,3,,M,U,53.2161578,39700,
114411,0,,3.25,6.75,1.2,2.6,2,,F,U,57.78227582,32800,
114424,0,,3,8.5,1.2,3.4,3,,M,U,50.49721998,122300,
114435,0,,3.25,6.75,1.2,2.4,4,,U,U,49.40445601,,
114438,1,100,3.4,8,1.4,1.2,3,71,M,H,54.21040478,49800,44487
114451,0,,2.25,2.25,0.8,0.8,3,83,U,U,48.31896444,52900,
114472,0,,3.25,8.5,1.2,3.2,1,56,F,H,49.28334057,39100,38647
114531,0,,2.75,7.75,1.2,3.2,1,74,F,H,48.74370066,23700,25853
114539,1,60,3.65,7.75,1.4,3,3,41,F,H,50.08383536,45500,55526
114552,0,,3,7.75,1.2,3,3,77,F,U,49.89415015,68800,
114575,0,,3.25,8.75,1.2,3.4,2,,F,U,49.79506658,48200,42901
114579,1,50,3.4,6.75,1.2,1,4,75,M,H,53.76662078,63300,61722
114598,0,,3.25,7.75,1.2,3,1,53,F,H,48.72041029,36900,32077
114613,0,,1.25,5.25,0.4,2,2,78,M,H,49.89439349,32500,38551
114645,0,,2,3.75,0.6,1.2,4,67,M,H,50.326286,57300,39333
114657,0,,2.75,6.5,1,2.4,2,64,M,H,60.6985101,57900,42335
114662,0,,2.75,7.25,1,2.6,1,17,F,H,50.13973568,82200,57204
114676,1,100,3.15,7.75,1.4,3,4,45,U,U,51.0835195,106200,
114688,0,,3,6.75,1.2,1.2,2,56,M,H,52.79961781,67000,67341
114721,1,75,3.15,6.5,1,2,3,,U,U,50.62160683,104000,
114747,1,100,3.4,7.25,1.2,1,2,39,M,H,54.27412907,159900,53769
114760,0,,2.25,5.5,0.8,0.8,4,63,F,H,54.33319081,104800,95597
114799,0,,3,8.25,1,3,2,,F,U,49.71548644,69400,
114803,1,100,3.4,6.5,1.2,2.2,1,,F,U,49.08223784,91100,
114820,1,50,2.65,6.5,1,2.6,1,,F,U,48.50316715,45900,
114823,0,,2.75,6,0.8,1.8,1,,U,U,48.79462767,36000,
114828,1,20,2.65,7,1.2,3.2,1,,U,U,48.6259225,44000,37156
114830,0,,3.25,8.75,1.2,3.4,4,58,F,H,50.88905258,69100,37156
114843,0,,2.75,4,0.8,1.2,2,,F,U,55.78478215,30000,
114851,0,,3.25,6.25,1.2,2.4,1,65,M,H,48.46517506,56400,35118
114873,1,50,3.65,8,1.4,1.2,2,,U,H,53.33862704,55300,35118
114909,1,50,3.9,7,1.4,2.8,2,,M,U,48.36489906,73300,
114912,1,125,3.9,8.5,1.4,3.4,1,,F,U,56.28960748,62200,39948
114913,0,,4.25,9.5,1.2,3.4,3,,F,U,50.09509504,50700,60405
114931,0,,3.75,7,1.2,2.4,1,37,F,U,48.50236884,35600,38578
114942,1,100,3.15,5.75,1.2,2,4,75,F,H,50.30499357,32500,38578
114953,0,,3.25,8.75,1.2,3.4,2,,F,U,57.44105677,54200,38578
115060,0,,3.25,8,1.2,3,2,,M,U,49.1230645,44300,
115083,0,,2.75,7.5,0.8,0.8,2,63,F,H,53.28179873,28800,26774
115088,1,85,3.4,7.75,1.2,2.6,2,77,F,H,50.35419916,58600,37823
115091,0,,3.5,8.75,1.2,3.4,3,53,M,H,61.57280495,29800,37794
