datetime,count
2011-07-23 12:00:00,376.7
2011-07-23 13:00:00,376.9
2011-07-23 14:00:00,378.3
2011-07-23 15:00:00,384.6
2011-07-23 16:00:00,374.0
2011-07-23 17:00:00,363.6
2011-07-23 18:00:00,372.8
2011-07-23 19:00:00,360.6
2011-07-23 20:00:00,328.6
2011-07-23 21:00:00,280.4
2011-07-23 22:00:00,309.9
2011-07-23 23:00:00,310.4
2011-07-24 00:00:00,331.6
2011-07-24 01:00:00,282.1
2011-07-24 02:00:00,315.8
2011-07-24 03:00:00,311.6
2011-07-24 04:00:00,268.7
2011-07-24 05:00:00,269.5
2011-07-24 06:00:00,364.4
2011-07-24 07:00:00,300.3
2011-07-24 08:00:00,277.6
2011-07-24 09:00:00,283.1
2011-07-24 10:00:00,285.2
2011-07-24 11:00:00,321.8
2011-07-24 12:00:00,369.4
2011-07-24 13:00:00,372.4
2011-07-24 14:00:00,363.8
2011-07-24 15:00:00,353.3
2011-07-24 16:00:00,376.0
2011-07-24 17:00:00,367.4
2011-07-24 18:00:00,369.9
2011-07-24 19:00:00,306.4
2011-07-24 20:00:00,315.6
2011-07-24 21:00:00,253.3
2011-07-24 22:00:00,247.1
2011-07-24 23:00:00,197.2
2011-07-25 00:00:00,74.1
2011-07-25 01:00:00,28.3
2011-07-25 02:00:00,40.4
2011-07-25 03:00:00,39.8
2011-07-25 04:00:00,6.1
2011-07-25 05:00:00,26.9
2011-07-25 06:00:00,120.6
2011-07-25 07:00:00,320.2
2011-07-25 08:00:00,430.0
2011-07-25 09:00:00,179.5
2011-07-25 10:00:00,117.4
2011-07-25 11:00:00,135.2
2011-07-25 12:00:00,147.1
2011-07-25 13:00:00,178.4
2011-07-25 14:00:00,191.0
2011-07-25 15:00:00,186.0
2011-07-25 16:00:00,242.2
2011-07-25 17:00:00,453.3
2011-07-25 18:00:00,514.7
2011-07-25 19:00:00,368.6
2011-07-25 20:00:00,283.2
2011-07-25 21:00:00,210.8
2011-07-25 22:00:00,155.3
2011-07-25 23:00:00,101.0
2011-07-26 00:00:00,29.7
2011-07-26 01:00:00,16.9
2011-07-26 02:00:00,8.7
2011-07-26 03:00:00,4.45
2011-07-26 04:00:00,6.4
2011-07-26 05:00:00,31.8
2011-07-26 06:00:00,97.3
2011-07-26 07:00:00,300.1
2011-07-26 08:00:00,437.1
2011-07-26 09:00:00,205.8
2011-07-26 10:00:00,130.7
2011-07-26 11:00:00,165.5
2011-07-26 12:00:00,185.2
2011-07-26 13:00:00,165.9
2011-07-26 14:00:00,165.0
2011-07-26 15:00:00,171.9
2011-07-26 16:00:00,247.7
2011-07-26 17:00:00,544.7
2011-07-26 18:00:00,510.8
2011-07-26 19:00:00,338.6
2011-07-26 20:00:00,302.2
2011-07-26 21:00:00,228.6
2011-07-26 22:00:00,187.8
2011-07-26 23:00:00,96.4
2011-07-27 00:00:00,44.0
2011-07-27 01:00:00,18.4
2011-07-27 02:00:00,10.8
2011-07-27 03:00:00,5.0
2011-07-27 04:00:00,5.4
2011-07-27 05:00:00,29.0
2011-07-27 06:00:00,100.0
2011-07-27 07:00:00,298.0
2011-07-27 08:00:00,445.6
2011-07-27 09:00:00,210.5
2011-07-27 10:00:00,131.0
2011-07-27 11:00:00,169.2
2011-07-27 12:00:00,214.6
2011-07-27 13:00:00,185.2
2011-07-27 14:00:00,186.0
2011-07-27 15:00:00,169.4
2011-07-27 16:00:00,283.9
2011-07-27 17:00:00,521.5
2011-07-27 18:00:00,522.2
2011-07-27 19:00:00,349.7
2011-07-27 20:00:00,302.2
2011-07-27 21:00:00,213.3
2011-07-27 22:00:00,202.9
2011-07-27 23:00:00,96.8
2011-07-28 00:00:00,50.7
2011-07-28 01:00:00,20.3
2011-07-28 02:00:00,7.5
2011-07-28 03:00:00,5.9
2011-07-28 04:00:00,5.2
2011-07-28 05:00:00,29.5
2011-07-28 06:00:00,112.1
2011-07-28 07:00:00,277.1
2011-07-28 08:00:00,425.3
2011-07-28 09:00:00,208.5
2011-07-28 10:00:00,126.6
2011-07-28 11:00:00,140.2
2011-07-28 12:00:00,149.5
2011-07-28 13:00:00,141.6
2011-07-28 14:00:00,153.2
2011-07-28 15:00:00,152.2
2011-07-28 16:00:00,269.8
2011-07-28 17:00:00,530.0
2011-07-28 18:00:00,503.4
2011-07-28 19:00:00,357.9
2011-07-28 20:00:00,297.0
2011-07-28 21:00:00,225.2
2011-07-28 22:00:00,156.8
2011-07-28 23:00:00,120.3
2011-07-29 00:00:00,67.5
2011-07-29 01:00:00,26.8
2011-07-29 02:00:00,40.9
2011-07-29 03:00:00,39.8
2011-07-29 04:00:00,6.0
2011-07-29 05:00:00,26.7
2011-07-29 06:00:00,112.2
2011-07-29 07:00:00,320.4
2011-07-29 08:00:00,433.2
2011-07-29 09:00:00,145.3
2011-07-29 10:00:00,107.1
2011-07-29 11:00:00,145.0
2011-07-29 12:00:00,130.1
2011-07-29 13:00:00,114.1
2011-07-29 14:00:00,115.5
2011-07-29 15:00:00,122.0
2011-07-29 16:00:00,242.8
2011-07-29 17:00:00,463.1
2011-07-29 18:00:00,496.6
2011-07-29 19:00:00,389.0
2011-07-29 20:00:00,286.5
2011-07-29 21:00:00,218.8
2011-07-29 22:00:00,182.6
2011-07-29 23:00:00,93.6
2011-07-30 00:00:00,378.3
2011-07-30 01:00:00,334.9
2011-07-30 02:00:00,301.4
2011-07-30 03:00:00,270.1
2011-07-30 04:00:00,107.6
2011-07-30 05:00:00,24.7
2011-07-30 06:00:00,46.2
2011-07-30 07:00:00,269.2
2011-07-30 08:00:00,278.5
2011-07-30 09:00:00,281.0
2011-07-30 10:00:00,283.4
2011-07-30 11:00:00,326.6
2011-07-30 12:00:00,373.9
2011-07-30 13:00:00,395.4
2011-07-30 14:00:00,382.5
2011-07-30 15:00:00,369.7
2011-07-30 16:00:00,382.5
2011-07-30 17:00:00,365.6
2011-07-30 18:00:00,376.9
2011-07-30 19:00:00,406.8
2011-07-30 20:00:00,318.9
2011-07-30 21:00:00,254.8
2011-07-30 22:00:00,279.7
2011-07-30 23:00:00,319.1
2011-07-31 00:00:00,364.6
2011-07-31 01:00:00,284.7
2011-07-31 02:00:00,268.0
2011-07-31 03:00:00,241.2
2011-07-31 04:00:00,25.1
2011-07-31 05:00:00,31.9
2011-07-31 06:00:00,123.2
2011-07-31 07:00:00,213.9
2011-07-31 08:00:00,346.8
2011-07-31 09:00:00,304.0
2011-07-31 10:00:00,274.4
2011-07-31 11:00:00,338.4
2011-07-31 12:00:00,370.4
2011-07-31 13:00:00,388.3
2011-07-31 14:00:00,350.8
2011-07-31 15:00:00,353.0
2011-07-31 16:00:00,372.2
2011-07-31 17:00:00,348.6
2011-07-31 18:00:00,372.8
2011-07-31 19:00:00,340.3
2011-07-31 20:00:00,330.9
2011-07-31 21:00:00,285.1
2011-07-31 22:00:00,180.0
2011-07-31 23:00:00,228.6
2011-08-20 00:00:00,113.6
2011-08-20 01:00:00,99.7
2011-08-20 02:00:00,66.8
2011-08-20 03:00:00,31.4
2011-08-20 04:00:00,10.1
2011-08-20 05:00:00,17.6
2011-08-20 06:00:00,27.4
2011-08-20 07:00:00,42.5
2011-08-20 08:00:00,103.9
2011-08-20 09:00:00,182.4
2011-08-20 10:00:00,256.9
2011-08-20 11:00:00,389.6
2011-08-20 12:00:00,337.4
2011-08-20 13:00:00,358.3
2011-08-20 14:00:00,351.2
2011-08-20 15:00:00,353.8
2011-08-20 16:00:00,371.7
2011-08-20 17:00:00,377.5
2011-08-20 18:00:00,365.0
2011-08-20 19:00:00,302.2
2011-08-20 20:00:00,292.4
2011-08-20 21:00:00,189.3
2011-08-20 22:00:00,139.16666666666669
2011-08-20 23:00:00,107.0
2011-08-21 00:00:00,126.3
2011-08-21 01:00:00,89.0
2011-08-21 02:00:00,62.9
2011-08-21 03:00:00,32.3
2011-08-21 04:00:00,6.0
2011-08-21 05:00:00,7.5
2011-08-21 06:00:00,25.1
2011-08-21 07:00:00,79.9
2011-08-21 08:00:00,98.9
2011-08-21 09:00:00,194.4
2011-08-21 10:00:00,255.9
2011-08-21 11:00:00,331.9
2011-08-21 12:00:00,374.6
2011-08-21 13:00:00,387.2
2011-08-21 14:00:00,253.0
2011-08-21 15:00:00,230.4
2011-08-21 16:00:00,275.1
2011-08-21 17:00:00,288.8
2011-08-21 18:00:00,264.0
2011-08-21 19:00:00,288.5
2011-08-21 20:00:00,222.0
2011-08-21 21:00:00,168.8
2011-08-21 22:00:00,155.62666666666667
2011-08-21 23:00:00,109.1
2011-08-22 00:00:00,34.9
2011-08-22 01:00:00,19.3
2011-08-22 02:00:00,6.6
2011-08-22 03:00:00,3.7
2011-08-22 04:00:00,5.8
2011-08-22 05:00:00,27.7
2011-08-22 06:00:00,107.4
2011-08-22 07:00:00,325.0
2011-08-22 08:00:00,432.0
2011-08-22 09:00:00,205.0
2011-08-22 10:00:00,125.5
2011-08-22 11:00:00,180.7
2011-08-22 12:00:00,200.5
2011-08-22 13:00:00,194.1
2011-08-22 14:00:00,185.4
2011-08-22 15:00:00,195.4
2011-08-22 16:00:00,292.6
2011-08-22 17:00:00,580.8
2011-08-22 18:00:00,518.5
2011-08-22 19:00:00,366.0
2011-08-22 20:00:00,325.3
2011-08-22 21:00:00,229.4
2011-08-22 22:00:00,153.3
2011-08-22 23:00:00,107.4
2011-08-23 00:00:00,52.6
2011-08-23 01:00:00,15.4
2011-08-23 02:00:00,23.3
2011-08-23 03:00:00,3.3
2011-08-23 04:00:00,51.4
2011-08-23 05:00:00,63.3
2011-08-23 06:00:00,126.0
2011-08-23 07:00:00,286.2
2011-08-23 08:00:00,471.3
2011-08-23 09:00:00,212.7
2011-08-23 10:00:00,124.5
2011-08-23 11:00:00,170.7
2011-08-23 12:00:00,211.0
2011-08-23 13:00:00,219.3
2011-08-23 14:00:00,196.3
2011-08-23 15:00:00,200.4
2011-08-23 16:00:00,310.6
2011-08-23 17:00:00,579.8
2011-08-23 18:00:00,568.8
2011-08-23 19:00:00,401.5
2011-08-23 20:00:00,295.1
2011-08-23 21:00:00,207.1
2011-08-23 22:00:00,180.8
2011-08-23 23:00:00,130.7
2011-08-24 00:00:00,53.3
2011-08-24 01:00:00,16.2
2011-08-24 02:00:00,17.7
2011-08-24 03:00:00,4.9
2011-08-24 04:00:00,6.7
2011-08-24 05:00:00,23.3
2011-08-24 06:00:00,112.1
2011-08-24 07:00:00,295.5
2011-08-24 08:00:00,389.2
2011-08-24 09:00:00,205.4
2011-08-24 10:00:00,126.2
2011-08-24 11:00:00,151.1
2011-08-24 12:00:00,181.4
2011-08-24 13:00:00,183.6
2011-08-24 14:00:00,193.5
2011-08-24 15:00:00,184.1
2011-08-24 16:00:00,278.6
2011-08-24 17:00:00,565.1
2011-08-24 18:00:00,519.0
2011-08-24 19:00:00,358.7
2011-08-24 20:00:00,290.9
2011-08-24 21:00:00,203.1
2011-08-24 22:00:00,138.2
2011-08-24 23:00:00,110.8
2011-08-25 00:00:00,44.0
2011-08-25 01:00:00,16.4
2011-08-25 02:00:00,13.6
2011-08-25 03:00:00,5.4
2011-08-25 04:00:00,7.4
2011-08-25 05:00:00,27.0
2011-08-25 06:00:00,94.7
2011-08-25 07:00:00,266.0
2011-08-25 08:00:00,399.5
2011-08-25 09:00:00,213.0
2011-08-25 10:00:00,131.3
2011-08-25 11:00:00,92.3
2011-08-25 12:00:00,142.0
2011-08-25 13:00:00,137.4
2011-08-25 14:00:00,134.1
2011-08-25 15:00:00,215.8
2011-08-25 16:00:00,185.8
2011-08-25 17:00:00,384.3
2011-08-25 18:00:00,376.1
2011-08-25 19:00:00,220.9
2011-08-25 20:00:00,220.5
2011-08-25 21:00:00,209.4
2011-08-25 22:00:00,124.9
2011-08-25 23:00:00,110.0
2011-08-26 00:00:00,29.9
2011-08-26 01:00:00,15.6
2011-08-26 02:00:00,7.1
2011-08-26 03:00:00,5.9
2011-08-26 04:00:00,7.75
2011-08-26 05:00:00,20.1
2011-08-26 06:00:00,99.0
2011-08-26 07:00:00,285.8
2011-08-26 08:00:00,419.5
2011-08-26 09:00:00,190.0
2011-08-26 10:00:00,136.0
2011-08-26 11:00:00,154.9
2011-08-26 12:00:00,185.0
2011-08-26 13:00:00,170.0
2011-08-26 14:00:00,154.3
2011-08-26 15:00:00,162.7
2011-08-26 16:00:00,302.4
2011-08-26 17:00:00,495.8
2011-08-26 18:00:00,541.5
2011-08-26 19:00:00,264.3
2011-08-26 20:00:00,236.3
2011-08-26 21:00:00,163.9
2011-08-26 22:00:00,137.6
2011-08-26 23:00:00,87.5
2011-08-27 00:00:00,116.6
2011-08-27 01:00:00,85.1
2011-08-27 02:00:00,61.4
2011-08-27 03:00:00,37.3
2011-08-27 04:00:00,8.3
2011-08-27 05:00:00,9.9
2011-08-27 06:00:00,20.9
2011-08-27 07:00:00,62.0
2011-08-27 08:00:00,130.6
2011-08-27 09:00:00,182.8
2011-08-27 10:00:00,208.3
2011-08-27 11:00:00,131.8
2011-08-27 12:00:00,248.0
2011-08-27 13:00:00,196.3
2011-08-27 14:00:00,154.8
2011-08-27 15:00:00,170.3
2011-08-27 16:00:00,236.1
2011-08-27 17:00:00,162.6
2011-08-28 07:00:00,52.0
2011-08-28 08:00:00,99.4
2011-08-28 09:00:00,209.9
2011-08-28 10:00:00,253.0
2011-08-28 11:00:00,348.1
2011-08-28 12:00:00,396.0
2011-08-28 13:00:00,466.3
2011-08-28 14:00:00,357.0
2011-08-28 15:00:00,353.8
2011-08-28 16:00:00,374.3
2011-08-28 17:00:00,376.3
2011-08-28 18:00:00,373.6
2011-08-28 19:00:00,323.7
2011-08-28 20:00:00,306.2
2011-08-28 21:00:00,112.2
2011-08-28 22:00:00,97.5
2011-08-28 23:00:00,105.8
2011-08-29 00:00:00,56.5
2011-08-29 01:00:00,14.8
2011-08-29 02:00:00,12.1
2011-08-29 03:00:00,7.2
2011-08-29 04:00:00,6.3
2011-08-29 05:00:00,22.6
2011-08-29 06:00:00,116.1
2011-08-29 07:00:00,311.2
2011-08-29 08:00:00,466.6
2011-08-29 09:00:00,206.0
2011-08-29 10:00:00,115.0
2011-08-29 11:00:00,151.9
2011-08-29 12:00:00,193.3
2011-08-29 13:00:00,208.7
2011-08-29 14:00:00,198.2
2011-08-29 15:00:00,207.0
2011-08-29 16:00:00,330.4
2011-08-29 17:00:00,508.2
2011-08-29 18:00:00,478.4
2011-08-29 19:00:00,405.3
2011-08-29 20:00:00,290.3
2011-08-29 21:00:00,223.2
2011-08-29 22:00:00,180.8
2011-08-29 23:00:00,128.2
2011-08-30 00:00:00,59.6
2011-08-30 01:00:00,23.1
2011-08-30 02:00:00,32.0
2011-08-30 03:00:00,31.7
2011-08-30 04:00:00,35.3
2011-08-30 05:00:00,40.2
2011-08-30 06:00:00,123.3
2011-08-30 07:00:00,287.0
2011-08-30 08:00:00,463.5
2011-08-30 09:00:00,208.3
2011-08-30 10:00:00,114.4
2011-08-30 11:00:00,154.8
2011-08-30 12:00:00,210.7
2011-08-30 13:00:00,204.6
2011-08-30 14:00:00,165.0
2011-08-30 15:00:00,201.3
2011-08-30 16:00:00,325.7
2011-08-30 17:00:00,567.8
2011-08-30 18:00:00,551.9
2011-08-30 19:00:00,397.9
2011-08-30 20:00:00,314.7
2011-08-30 21:00:00,201.4
2011-08-30 22:00:00,184.0
2011-08-30 23:00:00,133.5
2011-08-31 00:00:00,38.7
2011-08-31 01:00:00,18.5
2011-08-31 02:00:00,19.866666666666667
2011-08-31 03:00:00,6.5666666666666655
2011-08-31 04:00:00,6.633333333333335
2011-08-31 05:00:00,17.2
2011-08-31 06:00:00,134.3
2011-08-31 07:00:00,306.3
2011-08-31 08:00:00,393.5
2011-08-31 09:00:00,214.8
2011-08-31 10:00:00,126.4
2011-08-31 11:00:00,149.5
2011-08-31 12:00:00,209.5
2011-08-31 13:00:00,193.4
2011-08-31 14:00:00,171.2
2011-08-31 15:00:00,200.6
2011-08-31 16:00:00,308.9
2011-08-31 17:00:00,590.3
2011-08-31 18:00:00,509.8
2011-08-31 19:00:00,402.1
2011-08-31 20:00:00,302.4
2011-08-31 21:00:00,215.2
2011-08-31 22:00:00,125.6
2011-08-31 23:00:00,85.3
2011-09-20 00:00:00,43.5
2011-09-20 01:00:00,14.5
2011-09-20 02:00:00,5.275
2011-09-20 03:00:00,11.0
2011-09-20 04:00:00,13.9
2011-09-20 05:00:00,31.2
2011-09-20 06:00:00,99.6
2011-09-20 07:00:00,274.9
2011-09-20 08:00:00,210.2
2011-09-20 09:00:00,107.5
2011-09-20 10:00:00,63.0
2011-09-20 11:00:00,84.8
2011-09-20 12:00:00,87.6
2011-09-20 13:00:00,94.0
2011-09-20 14:00:00,146.7
2011-09-20 15:00:00,160.9
2011-09-20 16:00:00,275.6
2011-09-20 17:00:00,462.8
2011-09-20 18:00:00,312.0
2011-09-20 19:00:00,299.2
2011-09-20 20:00:00,136.2
2011-09-20 21:00:00,91.9
2011-09-20 22:00:00,88.5
2011-09-20 23:00:00,84.1
2011-09-21 00:00:00,35.7
2011-09-21 01:00:00,17.2
2011-09-21 02:00:00,7.4
2011-09-21 03:00:00,5.2
2011-09-21 04:00:00,4.7
2011-09-21 05:00:00,14.5
2011-09-21 06:00:00,75.2
2011-09-21 07:00:00,208.8
2011-09-21 08:00:00,401.7
2011-09-21 09:00:00,107.4
2011-09-21 10:00:00,71.5
2011-09-21 11:00:00,136.3
2011-09-21 12:00:00,168.3
2011-09-21 13:00:00,167.0
2011-09-21 14:00:00,144.3
2011-09-21 15:00:00,157.4
2011-09-21 16:00:00,292.0
2011-09-21 17:00:00,325.9
2011-09-21 18:00:00,319.7
2011-09-21 19:00:00,299.3
2011-09-21 20:00:00,142.4
2011-09-21 21:00:00,68.0
2011-09-21 22:00:00,123.8
2011-09-21 23:00:00,95.0
2011-09-22 00:00:00,34.1
2011-09-22 01:00:00,11.8
2011-09-22 02:00:00,4.3
2011-09-22 03:00:00,5.6
2011-09-22 04:00:00,5.4
2011-09-22 05:00:00,17.1
2011-09-22 06:00:00,63.0
2011-09-22 07:00:00,244.6
2011-09-22 08:00:00,319.6
2011-09-22 09:00:00,141.1
2011-09-22 10:00:00,89.6
2011-09-22 11:00:00,96.4
2011-09-22 12:00:00,187.8
2011-09-22 13:00:00,133.2
2011-09-22 14:00:00,174.7
2011-09-22 15:00:00,157.0
2011-09-22 16:00:00,292.0
2011-09-22 17:00:00,424.3
2011-09-22 18:00:00,281.4
2011-09-22 19:00:00,230.8
2011-09-22 20:00:00,137.3
2011-09-22 21:00:00,71.2
2011-09-22 22:00:00,93.8
2011-09-22 23:00:00,98.0
2011-09-23 00:00:00,21.7
2011-09-23 01:00:00,11.6
2011-09-23 02:00:00,4.3
2011-09-23 03:00:00,4.1
2011-09-23 04:00:00,5.2
2011-09-23 05:00:00,16.5
2011-09-23 06:00:00,79.9
2011-09-23 07:00:00,148.4
2011-09-23 08:00:00,232.2
2011-09-23 09:00:00,105.8
2011-09-23 10:00:00,61.6
2011-09-23 11:00:00,69.7
2011-09-23 12:00:00,76.0
2011-09-23 13:00:00,49.4
2011-09-23 14:00:00,96.2
2011-09-23 15:00:00,63.2
2011-09-23 16:00:00,166.5
2011-09-23 17:00:00,322.1
2011-09-23 18:00:00,304.4
2011-09-23 19:00:00,295.1
2011-09-23 20:00:00,147.2
2011-09-23 21:00:00,112.0
2011-09-23 22:00:00,120.3
2011-09-23 23:00:00,70.2
2011-09-24 00:00:00,103.4
2011-09-24 01:00:00,91.9
2011-09-24 02:00:00,72.0
2011-09-24 03:00:00,38.4
2011-09-24 04:00:00,10.3
2011-09-24 05:00:00,20.0
2011-09-24 06:00:00,30.9
2011-09-24 07:00:00,66.8
2011-09-24 08:00:00,128.9
2011-09-24 09:00:00,164.2
2011-09-24 10:00:00,136.1
2011-09-24 11:00:00,232.1
2011-09-24 12:00:00,241.1
2011-09-24 13:00:00,276.0
2011-09-24 14:00:00,268.3
2011-09-24 15:00:00,251.0
2011-09-24 16:00:00,282.4
2011-09-24 17:00:00,340.7
2011-09-24 18:00:00,289.8
2011-09-24 19:00:00,225.5
2011-09-24 20:00:00,201.1
2011-09-24 21:00:00,151.5
2011-09-24 22:00:00,150.8
2011-09-24 23:00:00,100.5
2011-09-25 00:00:00,97.2
2011-09-25 01:00:00,79.5
2011-09-25 02:00:00,62.6
2011-09-25 03:00:00,34.2
2011-09-25 04:00:00,6.5
2011-09-25 05:00:00,29.8
2011-09-25 06:00:00,17.7
2011-09-25 07:00:00,43.0
2011-09-25 08:00:00,78.1
2011-09-25 09:00:00,182.8
2011-09-25 10:00:00,197.4
2011-09-25 11:00:00,286.3
2011-09-25 12:00:00,269.3
2011-09-25 13:00:00,331.6
2011-09-25 14:00:00,203.6
2011-09-25 15:00:00,220.9
2011-09-25 16:00:00,280.4
2011-09-25 17:00:00,340.7
2011-09-25 18:00:00,300.6
2011-09-25 19:00:00,237.5
2011-09-25 20:00:00,202.5
2011-09-25 21:00:00,134.3
2011-09-25 22:00:00,146.6
2011-09-25 23:00:00,93.3
2011-09-26 00:00:00,21.7
2011-09-26 01:00:00,9.9
2011-09-26 02:00:00,6.1
2011-09-26 03:00:00,3.9
2011-09-26 04:00:00,3.8
2011-09-26 05:00:00,20.4
2011-09-26 06:00:00,79.9
2011-09-26 07:00:00,246.9
2011-09-26 08:00:00,304.8
2011-09-26 09:00:00,142.5
2011-09-26 10:00:00,82.4
2011-09-26 11:00:00,204.1
2011-09-26 12:00:00,169.2
2011-09-26 13:00:00,162.6
2011-09-26 14:00:00,197.5
2011-09-26 15:00:00,226.9
2011-09-26 16:00:00,317.6
2011-09-26 17:00:00,521.8
2011-09-26 18:00:00,319.9
2011-09-26 19:00:00,276.6
2011-09-26 20:00:00,193.4
2011-09-26 21:00:00,157.5
2011-09-26 22:00:00,144.1
2011-09-26 23:00:00,107.3
2011-09-27 00:00:00,34.6
2011-09-27 01:00:00,14.5
2011-09-27 02:00:00,6.3
2011-09-27 03:00:00,3.9
2011-09-27 04:00:00,3.2
2011-09-27 05:00:00,22.1
2011-09-27 06:00:00,79.9
2011-09-27 07:00:00,251.5
2011-09-27 08:00:00,380.6
2011-09-27 09:00:00,138.2
2011-09-27 10:00:00,80.1
2011-09-27 11:00:00,98.4
2011-09-27 12:00:00,151.5
2011-09-27 13:00:00,163.1
2011-09-27 14:00:00,184.8
2011-09-27 15:00:00,146.7
2011-09-27 16:00:00,252.6
2011-09-27 17:00:00,338.2
2011-09-27 18:00:00,301.4
2011-09-27 19:00:00,249.5
2011-09-27 20:00:00,211.5
2011-09-27 21:00:00,164.8
2011-09-27 22:00:00,123.6
2011-09-27 23:00:00,93.6
2011-09-28 00:00:00,27.9
2011-09-28 01:00:00,14.5
2011-09-28 02:00:00,6.8
2011-09-28 03:00:00,5.6
2011-09-28 04:00:00,7.25
2011-09-28 05:00:00,16.8
2011-09-28 06:00:00,61.3
2011-09-28 07:00:00,131.7
2011-09-28 08:00:00,270.8
2011-09-28 09:00:00,120.8
2011-09-28 10:00:00,81.1
2011-09-28 11:00:00,158.0
2011-09-28 12:00:00,156.9
2011-09-28 13:00:00,196.9
2011-09-28 14:00:00,186.2
2011-09-28 15:00:00,188.7
2011-09-28 16:00:00,296.9
2011-09-28 17:00:00,579.6
2011-09-28 18:00:00,287.8
2011-09-28 19:00:00,316.7
2011-09-28 20:00:00,135.2
2011-09-28 21:00:00,155.5
2011-09-28 22:00:00,123.6
2011-09-28 23:00:00,89.1
2011-09-29 00:00:00,32.9
2011-09-29 01:00:00,10.4
2011-09-29 02:00:00,4.5
2011-09-29 03:00:00,5.9
2011-09-29 04:00:00,6.5
2011-09-29 05:00:00,20.9
2011-09-29 06:00:00,113.2
2011-09-29 07:00:00,231.4
2011-09-29 08:00:00,421.7
2011-09-29 09:00:00,195.1
2011-09-29 10:00:00,121.4
2011-09-29 11:00:00,151.2
2011-09-29 12:00:00,228.8
2011-09-29 13:00:00,232.6
2011-09-29 14:00:00,212.3
2011-09-29 15:00:00,246.4
2011-09-29 16:00:00,291.9
2011-09-29 17:00:00,564.1
2011-09-29 18:00:00,486.1
2011-09-29 19:00:00,413.8
2011-09-29 20:00:00,267.1
2011-09-29 21:00:00,201.7
2011-09-29 22:00:00,130.0
2011-09-29 23:00:00,92.7
2011-09-30 00:00:00,33.4
2011-09-30 01:00:00,38.9
2011-09-30 02:00:00,5.875
2011-09-30 03:00:00,8.1
2011-09-30 04:00:00,7.7
2011-09-30 05:00:00,24.7
2011-09-30 06:00:00,90.4
2011-09-30 07:00:00,288.9
2011-09-30 08:00:00,436.6
2011-09-30 09:00:00,202.9
2011-09-30 10:00:00,113.8
2011-09-30 11:00:00,164.5
2011-09-30 12:00:00,203.3
2011-09-30 13:00:00,239.3
2011-09-30 14:00:00,176.1
2011-09-30 15:00:00,230.9
2011-09-30 16:00:00,294.6
2011-09-30 17:00:00,587.4
2011-09-30 18:00:00,477.9
2011-09-30 19:00:00,257.2
2011-09-30 20:00:00,202.9
2011-09-30 21:00:00,196.9
2011-09-30 22:00:00,152.9
2011-09-30 23:00:00,129.9
2011-10-20 00:00:00,40.6
2011-10-20 01:00:00,16.3
2011-10-20 02:00:00,5.6
2011-10-20 03:00:00,11.5
2011-10-20 04:00:00,13.6
2011-10-20 05:00:00,26.7
2011-10-20 06:00:00,97.5
2011-10-20 07:00:00,243.0
2011-10-20 08:00:00,427.7
2011-10-20 09:00:00,185.7
2011-10-20 10:00:00,148.0
2011-10-20 11:00:00,133.0
2011-10-20 12:00:00,160.5
2011-10-20 13:00:00,148.9
2011-10-20 14:00:00,125.3
2011-10-20 15:00:00,136.4
2011-10-20 16:00:00,195.2
2011-10-20 17:00:00,242.8
2011-10-20 18:00:00,304.3
2011-10-20 19:00:00,202.1
2011-10-20 20:00:00,152.2
2011-10-20 21:00:00,96.7
2011-10-20 22:00:00,89.8
2011-10-20 23:00:00,112.7
2011-10-21 00:00:00,41.3
2011-10-21 01:00:00,27.7
2011-10-21 02:00:00,6.1
2011-10-21 03:00:00,5.4
2011-10-21 04:00:00,4.2
2011-10-21 05:00:00,26.1
2011-10-21 06:00:00,100.9
2011-10-21 07:00:00,230.0
2011-10-21 08:00:00,429.2
2011-10-21 09:00:00,148.8
2011-10-21 10:00:00,110.6
2011-10-21 11:00:00,123.6
2011-10-21 12:00:00,169.4
2011-10-21 13:00:00,128.0
2011-10-21 14:00:00,154.6
2011-10-21 15:00:00,150.4
2011-10-21 16:00:00,180.0
2011-10-21 17:00:00,247.3
2011-10-21 18:00:00,289.9
2011-10-21 19:00:00,154.5
2011-10-21 20:00:00,113.6
2011-10-21 21:00:00,112.4
2011-10-21 22:00:00,77.5
2011-10-21 23:00:00,119.5
2011-10-22 00:00:00,66.6
2011-10-22 01:00:00,39.4
2011-10-22 02:00:00,42.9
2011-10-22 03:00:00,27.2
2011-10-22 04:00:00,14.8
2011-10-22 05:00:00,13.5
2011-10-22 06:00:00,23.0
2011-10-22 07:00:00,69.4
2011-10-22 08:00:00,61.4
2011-10-22 09:00:00,111.0
2011-10-22 10:00:00,185.5
2011-10-22 11:00:00,172.7
2011-10-22 12:00:00,157.5
2011-10-22 13:00:00,202.3
2011-10-22 14:00:00,219.5
2011-10-22 15:00:00,178.6
2011-10-22 16:00:00,223.7
2011-10-22 17:00:00,268.5
2011-10-22 18:00:00,221.2
2011-10-22 19:00:00,226.2
2011-10-22 20:00:00,145.5
2011-10-22 21:00:00,92.6
2011-10-22 22:00:00,89.5
2011-10-22 23:00:00,76.3
2011-10-23 00:00:00,68.3
2011-10-23 01:00:00,59.7
2011-10-23 02:00:00,37.0
2011-10-23 03:00:00,20.066666666666666
2011-10-23 04:00:00,9.5
2011-10-23 05:00:00,12.2
