Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,19042-156227,厦门磐基中心店,Company Owned,"莲岳路1号磐基中心, 厦门市软件园二期观日路54号",厦门市,35,CN,361012,0592-5330187,GMT+08:00 Asia/Beijing,118.12,24.48
Starbucks,18522-190464,厦门软件园分店,Company Owned,"湖里区, 地上第1层的107单元, 中山路76-132号",厦门市,35,CN,361000,0592-5937252,GMT+08:00 Asia/Beijing,118.19,24.48
Starbucks,17245-180124,厦门巴黎春天百货店,Company Owned,"思明区, 巴黎春天百货二层228,229,230,245单元, 银江路137 号",厦门市,35,CN,361000,0592-2052156,GMT+08:00 Asia/Beijing,118.08,24.45
Starbucks,19553-201604,厦门集美万达分店,Company Owned,"集美区, 集美万达广场, 祥福五里24 号136，137",厦门市,35,CN,361006,0592-6378091,GMT+08:00 Asia/Beijing,118.09,24.57
Starbucks,23795-231066,厦门翔安汇景广场分店,Company Owned,"翔安区, 138，139，140，141室, 厦门市湖里区金湖路 101 号",厦门市,35,CN,36100,,GMT+08:00 Asia/Beijing,118.25,24.62
Starbucks,19403-199864,厦门金湖路分店,Company Owned,"湖里区, 杏林街道宁海一里66号金域华府10号",厦门市,35,CN,361000,0592-5762661,GMT+08:00 Asia/Beijing,118.16,24.51
Starbucks,48168-256512,厦门集美万科里店,Company Owned,"集美区, 楼地上一层L101,L102单元, 莲前东路288号",厦门市,35,CN,361000,,GMT+08:00 Asia/Beijing,118.06,24.57
Starbucks,19045-167926,厦门瑞景商业广场店,Company Owned,"思明区, 瑞景商业广场1F, 体育路88号",厦门市,35,CN,361001,0592-5980844,GMT+08:00 Asia/Beijing,118.16,24.48
Starbucks,21527-212086,厦门体育路分店,Company Owned,"思明区, 第一层B单元, 福建省厦门市思明区厦禾路 983 号102 单元",厦门市,35,CN,361000,,GMT+08:00 Asia/Beijing,118.11,24.49
Starbucks,20303-204666,厦门双涵分店,Company Owned,"思明区, 同安区大同街道同新路 14 号",厦门市,35,CN,361000,0592-5860630,GMT+08:00 Asia/Beijing,118.12,24.47
Starbucks,21526-212084,厦门同安钟楼一号店,Company Owned,"同安区, 钟楼壹号第 1 层的04、05、06 单元",厦门市,35,CN,361000,0592-7139802,GMT+08:00 Asia/Beijing,118.15,24.73
Starbucks,19043-156226,厦门筼筜路店,Company Owned,"湖滨北建业路马可波罗东方大酒店, 二层M210B、三层M301B",厦门市,35,CN,361012,0592-5124830,GMT+08:00 Asia/Beijing,118.09,24.47
Starbucks,19040-155668,厦门鹭江道店,Company Owned,"鹭江道新领荟广场1层M101单元，, 及四层M401A单元, 厦禾路882-888号",厦门市,35,CN,361001,0592-2116731,GMT+08:00 Asia/Beijing,118.08,24.45
Starbucks,16517-172127,厦门世贸商城店,Company Owned,"思明区, 世界贸易中心B栋一层, 闽东中路32号联信财富广场",厦门市,35,CN,,0592-2234155,GMT+08:00 Asia/Beijing,118.11,24.47
Starbucks,48799-265073,宁德闽东中路店,Company Owned,"东侨经济开发区, A区1号楼地上一层, 闽东中路2号",宁德市,35,CN,352000,,GMT+08:00 Asia/Beijing,119.55,26.66
Starbucks,48795-265074,宁德宝信城市广场店,Company Owned,"蕉城区, 宝信城市广场25幢L1层101单元, 狮城国际广场",宁德市,35,CN,352000,,GMT+08:00 Asia/Beijing,119.54,26.65
Starbucks,24544-235707,泉州石狮九二路分店,Company Owned,"九二路北侧塔前村段, 1F-L1-52/53/55/56单元, 世纪大道与长兴路交汇处",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.62,24.74
Starbucks,20211-204093,泉州晋江宝龙分店,Company Owned,"晋江, 宝龙城市广场第一层的018单元, 中山路北门街A1幢",泉州市,35,CN,362000,0595-82920559,GMT+08:00 Asia/Beijing,118.57,24.8
Starbucks,23784-218884,泉州中山公园店,Company Owned,"鲤城区, A17-A19、A217-A219单元, 宝岛中路339号",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.59,24.92
Starbucks,27303-243165,泉州石狮泰禾广场店,Company Owned,"石狮市, 石狮泰禾广场地上一层L136铺位, 东海大街中段南侧",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.65,24.74
Starbucks,27092-242764,泉州东海大街店,Company Owned,"丰泽区, 新华都东海湾生活广场地上一层L107铺位, 宝洲路 689 号",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.65,24.87
Starbucks,18090-186885,泉州浦西万达广场店,Company Owned,"丰泽区, 泉州浦西万达广场第一层1－35 号铺, 阳光路青莲南区2号1幢",泉州市,35,CN,362200,0595-28686096,GMT+08:00 Asia/Beijing,118.6,24.88
Starbucks,18228-186886,晋江马哥孛罗分店,Company Owned,"晋江市青阳街道阳光社区, SM Mall地上一层",泉州市,35,CN,362200,0595-82900659,GMT+08:00 Asia/Beijing,118.59,24.81
Starbucks,18606-190465,晋江Smmall分店,Company Owned,"晋江市福埔开发区, 1121A-1121 单元, 八七路814号",泉州市,35,CN,362000,0595-82926759,GMT+08:00 Asia/Beijing,118.57,24.78
Starbucks,25188-235888,泉州石狮德辉广场店,Company Owned,"石狮市, 石狮德辉广场第一层的1-006铺位, 泉州浦西万达广场商业综合楼4 号建筑",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.65,24.73
Starbucks,24346-227027,泉州万达金街分店,Company Owned,"丰泽区, (室外步行街)5幢第一层的北侧A单元, 晋江万达广场二层237号铺（地面入口处）",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.6,24.88
Starbucks,17870-186884,泉州晋江万达广场店,Company Owned,"晋江市世纪大道888号, 中骏世界城Shopping Mall",泉州市,35,CN,362200,0595-82155866,GMT+08:00 Asia/Beijing,118.57,24.82
Starbucks,22252-212085,泉州中骏世界城分店,Company Owned,"丰泽区, 地上第一层的 M1-1 单元, 刺桐路南路西侧",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.66,24.92
Starbucks,23783-218813,泉州电信大楼分店,Company Owned,"丰泽区, 东海电信综合楼地上一层, 南昌中路49号",泉州市,35,CN,362000,,GMT+08:00 Asia/Beijing,118.6,24.89
Starbucks,29843-250484,漳州凯德广场店,Company Owned,"芗城区, 凯德广场一楼01-32/33/34C商铺, 八一七路760号",漳州市,35,CN,363000,,GMT+08:00 Asia/Beijing,117.67,24.51
Starbucks,20209-204092,福州群升东百分店,Company Owned,"台江区, 群升国际二期E地块2号楼第一层的1102单元, 上海街道西环中路691号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.3,26.06
Starbucks,18806-190770,福州万象商业广场分店,Company Owned,"台江区, 航城街道广场路 39 号",福州市,35,CN,350000,0591-83704206,GMT+08:00 Asia/Beijing,119.29,26.06
Starbucks,22529-214304,福州长乐长山湖分店,Company Owned,"长乐市, ""长山湖购物广场第一层的 1-17 单元 "", 乌山路",福州市,35,CN,350000,0591-28817875,GMT+08:00 Asia/Beijing,119.5,25.96
Starbucks,17129-178707,福州乌山店,Company Owned,"鼓楼区, 乌山南入口广场东侧店面, 坂中路6号",福州市,35,CN,350000,0591-83613606,GMT+08:00 Asia/Beijing,119.3,26.08
Starbucks,19592-200224,福州泰禾广场分店,Company Owned,"晋安区, 泰禾城市广场地上第一层的 L-110 单元, 瀛洲街道台江路 95 号",福州市,35,CN,350012,0591-88511120,GMT+08:00 Asia/Beijing,119.32,26.13
Starbucks,22530-218005,福州元洪东百分店,Company Owned,"台江区, 元洪城商场地下一层的 04 单元, 峰镇竹屿路 6 号",福州市,35,CN,350001,,GMT+08:00 Asia/Beijing,119.32,26.05
Starbucks,27780-243164,福州东二环泰禾广场店,Company Owned,"晋安区, 东二环泰禾广场17号楼地下一层, 宁化街道工业路193号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.34,26.09
Starbucks,48102-258385,福州宝龙广场店,Company Owned,"台江区, 福州宝龙城市广场（一期）地面一层, 长乐国际机场候机楼内",福州市,35,CN,350001,,GMT+08:00 Asia/Beijing,119.29,26.06
Starbucks,20202-204088,福州长乐机场分店,Company Owned,"福州市, ""国内隔离区三楼文化长廊N3-2 地块, 五一北路157号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.67,25.93
Starbucks,24829-238986,福州正祥中心店,Company Owned,"鼓楼区, 正祥商务中心地上一层N103单元, 音西清昌大道105号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.31,26.08
Starbucks,24816-235364,福州福清万达广场分店,Company Owned,"福州市, 福清万达广场地面一层1001号铺位, 鳌江路8号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.35,25.72
Starbucks,18039-156712,福州万达广场店,Company Owned,"台江区, 金融街万达广场, 上街镇新保路22号福州正荣财富中心",福州市,35,CN,350009,0591-88359766,GMT+08:00 Asia/Beijing,119.34,26.05
Starbucks,47660-256507,闽候正荣财富广场店,Company Owned,"闽侯县, A1地块1#楼地上一层的1030单元, 仓山/万达广场室内步行街1-55号商铺",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.22,26.02
Starbucks,16293-162447,福州仓山万达店,Company Owned,"浦上大道, 浦上大道与闽江大道交汇处",福州市,35,CN,350007,0591-88257281,GMT+08:00 Asia/Beijing,119.28,26.04
Starbucks,23788-229387,福州红星国际广场店,Company Owned,"仓山区, 红星国际广场地上一层的F1012单元, 五四路126号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.28,26.04
Starbucks,17177-173924,福州恒力城分店,Company Owned,"鼓楼区, 恒力城王府井百货第一层, 岳峰镇竹屿路6号",福州市,35,CN,350000,0591-38051142,GMT+08:00 Asia/Beijing,119.31,26.09
Starbucks,28909-246586,福州东二环泰禾广场二店,Company Owned,"晋安区, 东二环泰禾广场中心地上三层L320-2, 马江园区罗星路西北侧",福州市,35,CN,350001,,GMT+08:00 Asia/Beijing,119.34,26.09
Starbucks,47395-255307,福州马尾中环广场店,Company Owned,"马尾区, 中环广场地上一层C01号商铺, 国宾大道268号永嘉天地",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.47,25.99
Starbucks,47659-255584,福州闽侯永嘉天地店,Company Owned,"闽侯县, 16#楼地上一层1001单元, 晋安区晋连路18号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.2,26.07
Starbucks,25037-226545,福州世欧广场分店,Company Owned,"福州市, 福州世欧广场地上一层的A3-1-32 和A3-1-33 单元, 工业路233号",福州市,35,CN,350000,,GMT+08:00 Asia/Beijing,119.33,26.07
Starbucks,19536-201611,福州苏宁广场分店,Company Owned,"台江区, 苏宁广场地上第一层的110室, 南后街101号",福州市,35,CN,350001,0591-88610511,GMT+08:00 Asia/Beijing,119.29,26.06
Starbucks,18038-155844,福州三坊七巷店,Company Owned,"鼓楼区, 苍霞路 13 号",福州市,35,CN,350001,0591-87666231,GMT+08:00 Asia/Beijing,119.3,26.08
Starbucks,20976-208426,福州青年会分店,Company Owned,"台江区, 第一层的 101 单元, 荔华东大道8 号",福州市,35,CN,350001,0591-87715926,GMT+08:00 Asia/Beijing,119.31,26.05
Starbucks,22531-215446,莆田万达广场分店,Company Owned,"城厢区, 莆田万达广场地上一层 A177、A178 号铺位, 荔园路与天妃路交叉路口西南侧",莆田市,35,CN,351100,0594-2351911,GMT+08:00 Asia/Beijing,119.0,25.42
Starbucks,28916-250285,莆田正荣财富中心店,Company Owned,"荔城区, 正荣财富中心A1座地上一层1018单元, 镇海街道北大北街80号",莆田市,35,CN,351100,,GMT+08:00 Asia/Beijing,119.03,25.42
Starbucks,27614-246687,莆田金鼎广场分店,Company Owned,"荔城区, 金鼎广场一层的L140-L142单元, 曹溪镇双龙路1号",莆田市,35,CN,351100,,GMT+08:00 Asia/Beijing,119.02,25.43
Starbucks,24552-236125,龙岩万达广场分店,Company Owned,"龙岩市新罗区, ""万达广场地面一层1001号铺位, 龙岩大道388号",龙岩市,35,CN,364000,,GMT+08:00 Asia/Beijing,117.02,25.06
Starbucks,25939-240388,龙岩万宝广场店,Company Owned,"龙岩市新罗区, 万宝广场第一层的1026铺, 长虹大道与长江大道交汇处西北角",龙岩市,35,CN,364000,,GMT+08:00 Asia/Beijing,117.02,25.08
Starbucks,48074-261299,九江九方购物中心店,Company Owned,"经济技术开发区, 九方购物中心1F, 京九路9号",九江市,36,CN,332000,,GMT+08:00 Asia/Beijing,115.98,29.69
Starbucks,29482-250684,九江联盛快乐城,Company Owned,"经济技术开发区, 联盛快乐城1F, 南龙蟠路666号",九江市,36,CN,332000,,GMT+08:00 Asia/Beijing,115.97,29.7
Starbucks,47396-256513,南昌万达文化旅游城店,Company Owned,"红谷滩新区, 万达茂一层, 阳明东路66号",南昌市,36,CN,330000,,GMT+08:00 Asia/Beijing,115.8,28.58
Starbucks,27870-247746,南昌央央春天店,Company Owned,"东湖区, 央央春天投资大厦1层, 金沙大道2133号",南昌市,36,CN,,,GMT+08:00 Asia/Beijing,115.9,28.69
Starbucks,49178-267368,南昌新力愉景湾店,Company Owned,"象湖新城, 新力都荟1层, 红谷中大道998号",南昌市,36,CN,330000,,GMT+08:00 Asia/Beijing,115.89,28.58
Starbucks,25191-238153,南昌红谷滩百盛店,Company Owned,"红谷滩新区, 红谷滩百盛1F-A8, 红谷中大道1706号",南昌市,36,CN,330000,,GMT+08:00 Asia/Beijing,115.85,28.68
Starbucks,21522-211144,南昌世茂广场店,Company Owned,"红谷滩新区, 南昌世茂广场一层119号, 会展路999号",南昌市,36,CN,330000,0791-83813412,GMT+08:00 Asia/Beijing,115.87,28.69
Starbucks,17737-180006,南昌红谷滩万达店,Company Owned,"红谷滩区, 中山路318号",南昌市,36,CN,330000,0791-83825561,GMT+08:00 Asia/Beijing,115.85,28.69
Starbucks,24437-231465,南昌中山天虹店,Company Owned,"西湖区, 天虹商场1层, 红谷中大道和绿茵路交汇处",南昌市,36,CN,330000,,GMT+08:00 Asia/Beijing,115.89,28.68
Starbucks,18605-193466,南昌红谷滩天虹店,Company Owned,"红谷滩新区, 联发广场一层1003单元, 北京东路418号",南昌市,36,CN,330000,0791-83814070,GMT+08:00 Asia/Beijing,115.86,28.69
Starbucks,20003-191913,南昌恒茂梦时代广场店,Company Owned,"青山湖区, 恒茂梦时代广场店一层, 中山路1号",南昌市,36,CN,330000,0791-88306519,GMT+08:00 Asia/Beijing,115.94,28.67
Starbucks,17276-180005,南昌百货大楼店,Company Owned,"东湖区, 广场南路205号",南昌市,36,CN,330000,0791-86238793,GMT+08:00 Asia/Beijing,115.9,28.68
Starbucks,29645-252981,南昌恒茂国际华城店,Company Owned,"西湖区, 恒茂国际华城19栋一层, 北一路730号",南昌市,36,CN,330000,,GMT+08:00 Asia/Beijing,115.91,28.67
Starbucks,26564-243827,东营万达咖啡店,Company Owned,"东营区, 万达广场一楼, 解放路183号",东营市,37,CN,257000,,GMT+08:00 Asia/Beijing,118.54,37.46
Starbucks,23919-232245,临沂九州咖啡店,Company Owned,"兰山区, 九州商业大厦一层, 沂蒙北路87号",临沂市,37,CN,276000,,GMT+08:00 Asia/Beijing,118.33,35.07
Starbucks,27384-243826,临沂颐高上海街咖啡店,Company Owned,"兰山区, 颐高上海街一层, 解放路和通达路交汇处",临沂市,37,CN,276000,,GMT+08:00 Asia/Beijing,118.34,35.11
Starbucks,22812-222844,临沂和谐广场咖啡店,Company Owned,"兰山区, 和谐广场一层, 新威路17号",临沂市,37,CN,276000,,GMT+08:00 Asia/Beijing,118.33,35.06
Starbucks,19225-191916,威海威高广场咖啡店,Company Owned,"环翠区, 威高广场迪尚大厦一层C4-XP-101单元, 世昌大道1号",威海市,37,CN,264200,0631-5225281,GMT+08:00 Asia/Beijing,122.12,37.5
Starbucks,18062-175524,威海银座咖啡店,Company Owned,"环翠区, （银座商城）零售商区的地上一层, 华夏路18号",威海市,37,CN,264200,0631-5889572,GMT+08:00 Asia/Beijing,122.13,37.5
Starbucks,26087-242125,威海永旺购物中心店,Company Owned,"威海市, 永旺购物中心1层T145单元, 东风东路1899号",威海市,37,CN,264200,,GMT+08:00 Asia/Beijing,122.15,37.43
Starbucks,48271-262426,德州澳德乐广场店,Company Owned,"经济开发区, 澳德乐时代广场一层F1101, 湖滨南大道669号",德州市,37,CN,253078,,GMT+08:00 Asia/Beijing,116.37,37.43
Starbucks,28503-250408,德州万达广场店,Company Owned,"德城区, 万达广场一楼, 烟台路176号",德州市,37,CN,253000,,GMT+08:00 Asia/Beijing,116.31,37.43
Starbucks,49056-266867,日照万象汇店,Company Owned,"东港区, 华润万象汇地上1层L-101, 泰山大街566号",日照市,37,CN,276800,,GMT+08:00 Asia/Beijing,119.53,35.42
Starbucks,26650-243828,泰安万达咖啡店,Company Owned,"泰山区, 经十路19288号",泰安市,37,CN,271000,,GMT+08:00 Asia/Beijing,117.09,36.18
Starbucks,17138-175527,济南玉函路咖啡店,Company Owned,"历下区, 鲁商泉城中心城市广场c地块B楼地上一层, 共青团路25号",济南市,37,CN,,0531-67989642,GMT+08:00 Asia/Beijing,117.01,36.65
Starbucks,25638-241206,济南绿地中心店,Company Owned,"市中区, 绿地中心一号楼一层, 济南银座商城二层",济南市,37,CN,250000,,GMT+08:00 Asia/Beijing,117.01,36.66
Starbucks,16273-167348,济南银座店,Company Owned,泺源大街66号,济南市,37,CN,250001,0531-81917736,GMT+08:00 Asia/Beijing,117.03,36.66
Starbucks,12873-153126,济南万达店,Company Owned,"市中区市中区经四路5号魏家庄万达广场一层, 泉城路188号",济南市,37,CN,225001,0531-67618802,GMT+08:00 Asia/Beijing,117.0,36.66
Starbucks,47480-256947,济南恒隆二店,Company Owned,"历下区, 济南恒隆广场东翼一层, 工业南路44号",济南市,37,CN,250011,,GMT+08:00 Asia/Beijing,117.02,36.66
Starbucks,22680-216924,济南丁豪广场咖啡店,Company Owned,"高新区, 丁豪广场2号楼1层110单元, 崇华路2666号",济南市,37,CN,250101,,GMT+08:00 Asia/Beijing,117.12,36.68
Starbucks,17612-171710,济南银荷大厦店,Company Owned,"高新区, 联荷雨滴广场B1层B3单元、F1层103单元, 工业南路57号",济南市,37,CN,250011,0531-68658858,GMT+08:00 Asia/Beijing,117.13,36.67
Starbucks,47168-254864,济南高新万达广场店,Company Owned,"高新区, 万达广场1层, 新泺大街",济南市,37,CN,250101,,GMT+08:00 Asia/Beijing,117.13,36.68
Starbucks,24698-238345,济南美莲广场店,Company Owned,"高新区, 新泺大街1166号, 窑头路8号",济南市,37,CN,250101,,GMT+08:00 Asia/Beijing,117.14,36.68
Starbucks,24020-233865,济南燕山银座咖啡店,Company Owned,"历下区, 燕山银座一层, 泉城路188号",济南市,37,CN,250000,,GMT+08:00 Asia/Beijing,117.08,36.65
Starbucks,3196-153127,济南恒隆店,Company Owned,"历下区, 济南恒隆广场店一层177号, 济南市中区经四路5号",济南市,37,CN,250011,0531-55638066,GMT+08:00 Asia/Beijing,117.02,36.66
Starbucks,19511-200491,济南经四路万达影院店,Company Owned,"市中区, 万达广场5层万达影城, 遥墙机场候机楼一层到大厅（5、6号门对面）",济南市,37,CN,250000,0531-81762070,GMT+08:00 Asia/Beijing,117.0,36.66
Starbucks,20496-205824,济南遥墙机场店,Company Owned,"历称区, C-13单元, 二环南路6638号中海环宇城",济南市,37,CN,250017,0513-82080572,GMT+08:00 Asia/Beijing,117.21,36.85
Starbucks,20304-204209,济南中海环宇城店,Company Owned,"市中区, 一层105.106号商铺, 泉城路101号贵和商厦一层",济南市,37,CN,250000,0531-58689690,GMT+08:00 Asia/Beijing,116.98,36.61
Starbucks,12841-154652,济南贵和店,Company Owned,"历下区, 经十路22799号",济南市,37,CN,250011,0531-86088218,GMT+08:00 Asia/Beijing,117.03,36.67
Starbucks,15147-154649,济南银隆店,Company Owned,"槐荫区, 银隆购物中心一层125, 太白楼路17号",济南市,37,CN,250001,0531-81619535,GMT+08:00 Asia/Beijing,116.98,36.65
Starbucks,23503-230168,济宁运河城咖啡店,Company Owned,"市中区, 济宁运河城广场地上一层国际-01D, 太白楼东路55号",济宁市,37,CN,272000,,GMT+08:00 Asia/Beijing,116.59,35.41
Starbucks,23010-225724,济宁万达广场咖啡店,Company Owned,"市中区, 济宁万达广场一层1001店铺, 金宇路59号",济宁市,37,CN,272000,0537-5128377,GMT+08:00 Asia/Beijing,116.6,35.41
Starbucks,22764-224350,济宁贵和购物广场,Company Owned,"任城区, 贵和购物广场1层, 金晶大道66号",济宁市,37,CN,272000,,GMT+08:00 Asia/Beijing,116.6,35.43
Starbucks,25130-235905,淄博万象汇店,Company Owned,"张店区, 华润万象汇一层, 金晶大道125号",淄博市,37,CN,255000,,GMT+08:00 Asia/Beijing,118.06,36.8
Starbucks,21442-211724,淄博商厦咖啡店,Company Owned,"张店区, 淄博商厦一层, 鲁泰大道9号",淄博市,37,CN,255000,0533-2188618,GMT+08:00 Asia/Beijing,118.06,36.8
Starbucks,24519-235906,淄博银泰城咖啡店,Company Owned,"高新区, 名尚银泰城一层, 中润大道1号",淄博市,37,CN,255000,,GMT+08:00 Asia/Beijing,118.04,36.85
Starbucks,22283-211726,淄博新玛特咖啡店,Company Owned,"张店区, 淄博新玛特一层, 柳泉路152号",淄博市,37,CN,255000,0533-3553811,GMT+08:00 Asia/Beijing,118.03,36.84
Starbucks,21497-211725,淄博茂业天地咖啡店,Company Owned,"张店区, 淄博茂业天地一层, 胜利东街4000号",淄博市,37,CN,255000,0533-7861616,GMT+08:00 Asia/Beijing,118.05,36.81
Starbucks,17439-181806,潍坊胜利东街银座商城店,Company Owned,"奎文区, 潍坊银座商城地上一层102铺位, 鸢飞路958号",潍坊市,37,CN,261000,0536-2081695,GMT+08:00 Asia/Beijing,119.16,36.7
Starbucks,22759-224351,潍坊万达广场咖啡店,Company Owned,"奎文区, 万达广场零售商区一层1001号",潍坊市,37,CN,261000,,GMT+08:00 Asia/Beijing,119.13,36.72
Starbucks,16354-170004,潍坊泰华广场店,Company Owned,"东风东街泰华假日广场一层, 福寿东街4369号",潍坊市,37,CN,26100,0536-2081908,GMT+08:00 Asia/Beijing,119.11,36.71
Starbucks,19612-175526,潍坊谷德广场咖啡店,Company Owned,"高新技术开发区, 谷德广场一层, 清泉路27号",潍坊市,37,CN,261061,0536-8880611,GMT+08:00 Asia/Beijing,119.17,36.72
Starbucks,22582-221804,烟台新世界咖啡店,Company Owned,"莱山区, 烟台新世界一层, 衡山路17号",烟台市,37,CN,264000,,GMT+08:00 Asia/Beijing,121.45,37.48
Starbucks,50083-272706,烟台开发区万达广场店,Company Owned,"经济技术开发区, 万达广场一楼, 西关南街6号",烟台市,37,CN,246006,0535-3977722,GMT+08:00 Asia/Beijing,121.25,37.55
Starbucks,24395-235907,烟台万达咖啡店,Company Owned,"芝罘区, 万达广场零售商区一层1062a商铺, 南大街166号",烟台市,37,CN,264000,,GMT+08:00 Asia/Beijing,121.39,37.54
Starbucks,19346-191915,烟台百盛店,Company Owned,"芝罘区, 百盛购物中心一层, 西大街8号",烟台市,37,CN,264000,0535-6588026,GMT+08:00 Asia/Beijing,121.38,37.54
Starbucks,18226-188687,烟台振华商厦咖啡店,Company Owned,"芝罘区, 振华商厦一层, 观海路277号",烟台市,37,CN,264000,0535-6589826,GMT+08:00 Asia/Beijing,121.38,37.54
Starbucks,19559-199162,烟台观海路咖啡店,Company Owned,"莱山区, 佳世客一层, 北马路150号",烟台市,37,CN,264000,0535-7356520,GMT+08:00 Asia/Beijing,121.45,37.47
Starbucks,22973-225725,烟台大悦城咖啡店,Company Owned,"芝罘区, 大悦城1F-13和2F-17号商铺, 迎春大街253号",烟台市,37,CN,264000,,GMT+08:00 Asia/Beijing,121.39,37.55
Starbucks,22088-215084,烟台莱山振华商厦咖啡店,Company Owned,"莱山区, 振华商厦一层, 香港中路与延安三路交汇处,",烟台市,37,CN,264000,,GMT+08:00 Asia/Beijing,121.43,37.45
Starbucks,3658-145611,青岛海航万邦中心店,Company Owned,"市南区, ""海航万邦中心 "", 香港中路69号",青岛市,37,CN,266000,,GMT+08:00 Asia/Beijing,120.38,36.06
Starbucks,20572-206566,青岛麦凯乐分店,Company Owned,"市南区, 麦凯乐商场一层, 合肥路672号",青岛市,37,CN,266000,0532-66700831,GMT+08:00 Asia/Beijing,120.4,36.07
Starbucks,23232-227204,青岛合肥路永旺广场店,Company Owned,"市北区, 永旺广场三层T323, 哈尔滨路88号",青岛市,37,CN,266100,,GMT+08:00 Asia/Beijing,120.41,36.11
Starbucks,28501-249284,青岛麦凯乐新都心店,Company Owned,"市北区, 麦凯乐新都购物广场一层AF1001铺位, 香港东路195号乙",青岛市,37,CN,266000,,GMT+08:00 Asia/Beijing,120.39,36.11
Starbucks,49901-269404,青岛金狮广场二店,Company Owned,"崂山区, 金狮广场零售商区地上四层L4-26A商铺, 正阳路136号",青岛市,37,CN,266061,,GMT+08:00 Asia/Beijing,120.46,36.1
Starbucks,20576-206285,青岛家佳源城阳分店,Company Owned,"城阳区, 城阳家佳源购物中心西侧, 青岛流亭国际机场候机楼二楼",青岛市,37,CN,266000,0532-67769520,GMT+08:00 Asia/Beijing,120.42,36.3
Starbucks,29198-252505,青岛流亭机场店,Company Owned,"城阳区, T-G-34-1标段, 澳门路88号",青岛市,37,CN,266000,,GMT+08:00 Asia/Beijing,120.39,36.27
Starbucks,1671-134016,青岛百丽广场店,Company Owned,"市南区, 百丽一层",青岛市,37,CN,266071,0532-66061381,GMT+08:00 Asia/Beijing,120.39,36.06
Starbucks,31752-107011,青岛颐和国际店,Company Owned,"香港中路10号颐和国际一层102, 延吉路112号",青岛市,37,CN,266071,0532-85027253,GMT+08:00 Asia/Beijing,120.38,36.07
Starbucks,3611-145607,青岛青岛延吉万达店,Company Owned,"市北区, 万达广场一层, 香港东路195号乙",青岛市,37,CN,266021,0532-55563681,GMT+08:00 Asia/Beijing,120.38,36.09
Starbucks,49567-270024,青岛金狮广场店,Company Owned,"崂山区, 金狮广场地上一层L1-15及-L1-17, 山东路6号",青岛市,37,CN,266061,,GMT+08:00 Asia/Beijing,120.46,36.09
Starbucks,23080-211410,青岛万象城第二分店,Company Owned,"市南区, 华润中心万象城地上五层L-537, 巨峰路148号",青岛市,37,CN,266000,,GMT+08:00 Asia/Beijing,120.38,36.07
Starbucks,17913-186384,青岛李沧万达广场店,Company Owned,"李沧区, 李沧万达广场中9-1-2地块二层237号铺位",青岛市,37,CN,266001,0532-55718661,GMT+08:00 Asia/Beijing,120.43,36.17
Starbucks,30924-160624,青岛阳光店,Company Owned,香港中路38号,青岛市,37,CN,266071,0532-86678766,GMT+08:00 Asia/Beijing,120.39,36.07
Starbucks,30939-102091,青岛佳世客店,Company Owned,"香港中路72号, 香港中路31号",青岛市,37,CN,,0532-85752991,GMT+08:00 Asia/Beijing,120.4,36.06
Starbucks,27695-243824,青岛香港中路银座商厦,Company Owned,"市南区, 银座商厦一层, 长江中路419号",青岛市,37,CN,266000,0532-66951700,GMT+08:00 Asia/Beijing,120.39,36.07
Starbucks,30938-102088,青岛黄岛佳世客店,Company Owned,"黄岛经济技术开发区, 奥帆基地",青岛市,37,CN,,0532-86996530,GMT+08:00 Asia/Beijing,120.19,35.96
Starbucks,8154-150724,青岛心海广场店,Company Owned,"燕尔岛路1号, 心海广场一层星巴克店, 长江中路308号",青岛市,37,CN,266071,0532-68678502,GMT+08:00 Asia/Beijing,120.39,36.05
Starbucks,20570-206284,青岛黄岛家佳源分店,Company Owned,"黄岛经济开发区, 家佳源一层, 同安路880号",青岛市,37,CN,266000,0532-86998280,GMT+08:00 Asia/Beijing,120.19,35.95
Starbucks,16266-161705,青岛大拇指广场分店,Company Owned,"崂山区, 青岛证大大拇指广场1F-02, 海信广场地下一层055-3号",青岛市,37,CN,266261,0532-55671063,GMT+08:00 Asia/Beijing,120.45,36.11
