ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome
109675,0,,3,7,1,2,2,49,M,U,50,65000,
109680,0,,4,9,1,3,2,50,F,H,50,59600,50000
109683,1,150,4,8,1,3,4,47,F,U,51,64700,42281
109710,1,25,4,8,1,3,1,46,M,H,49,82500,53099
109751,0,,3,9,1,3,2,44,U,U,50,114700,38525
109758,0,,3,8,1,1,2,53,F,H,63,80700,62492
109759,0,,3,6,1,2,1,45,F,H,50,67100,38525
109771,0,,3,7,1,1,1,52,F,H,53,70800,24152
109778,1,50,3,7,1,3,2,51,M,H,51,94400,73092
109829,0,,3,7,1,3,3,51,F,H,51,68800,69393
109848,1,105,3,7,1,1,3,44,U,H,54,50000,29743
109858,1,75,3,8,1,3,3,42,F,H,51,77200,45313
109950,0,,3,7,1,2,2,,M,U,49,,
109961,1,100,3,6,1,2,3,44,F,U,49,30400,
109984,0,,4,8,1,1,3,48,M,U,54,56500,40000
109986,0,,4,6,1,2,2,46,M,H,49,37700,40192
109996,1,95,3,7,1,2,4,35,F,H,52,79100,47985
110068,0,,4,8,1,3,3,48,M,U,50,38000,35000
110094,1,90,4,8,1,3,3,43,F,H,50,42100,21667
110151,0,,4,9,1,1,3,53,M,H,54,34200,42522
110189,0,,3,6,1,2,3,48,F,H,50,38600,35189
110236,0,,3,8,1,3,2,41,M,H,50,84700,46038
110281,0,,3,8,1,3,2,45,F,H,50,73000,52207
110289,0,,3,6,1,1,4,44,F,U,52,32800,24926
110291,1,60,4,8,1,3,2,,M,U,48,,
110292,0,,3,6,1,1,3,46,F,H,51,,
110308,1,75,3,8,1,1,2,47,F,H,54,138400,52166
110326,0,,4,7,1,1,3,,F,U,66,33900,
110368,0,,3,7,1,2,2,43,M,H,49,35600,31938
110425,1,100,3,8,1,1,4,43,F,H,54,30500,23239
110509,0,,3,7,1,3,1,45,F,H,49,97400,49185
110519,1,85,3,8,1,3,3,47,M,H,50,73200,49185
110538,0,,3,9,1,3,2,48,M,U,50,44600,36724
110539,1,100,4,9,1,1,3,44,M,H,54,55400,36724
110581,0,,4,6,1,2,1,48,M,H,56,87300,43842
110633,0,,3,3,1,1,2,,F,U,57,36600,36964
110639,0,,3,6,1,2,1,36,F,H,49,74700,40419
110658,0,,3,8,1,3,2,,F,U,58,50300,
110681,0,,2,7,1,1,1,52,F,H,53,45700,38986
110712,0,,3,4,1,1,2,50,F,H,60,40800,34399
110721,0,,3,7,1,2,2,,F,U,58,47700,
110755,0,,3,8,1,3,2,41,F,U,49,53500,34000
110765,0,,3,8,1,3,3,52,M,H,49,31700,29118
110789,1,75,4,9,1,1,2,49,F,H,54,32400,30490
110814,0,,3,4,1,1,2,36,F,U,58,67400,42275
110822,1,100,4,8,1,3,4,,F,U,51,57600,
110847,1,25,3,7,1,3,1,,M,U,48,41900,39990
110871,1,25,2,5,1,1,1,53,F,U,49,34100,
110876,0,,2,4,0,1,1,,U,U,49,25800,
110951,0,,3,9,1,3,2,45,F,U,49,29200,
110979,0,,3,9,1,1,4,52,M,U,54,,
110988,0,,4,4,1,1,4,,U,H,49,49300,39818
111021,1,50,6,10,2,4,4,,F,U,50,33200,32664
111023,1,100,3,8,1,3,4,45,F,U,50,33200,32664
111027,1,35,3,6,1,2,1,,F,U,48,39600,
111045,1,50,4,8,1,3,3,51,U,U,50,42800,
111061,0,,3,8,1,3,4,,U,U,50,32100,
111078,0,,4,10,1,3,2,42,F,H,49,32100,
111081,1,45,4,6,1,2,1,49,F,U,49,70700,48197
111117,0,,3,9,1,3,1,,F,H,49,71500,38049
111137,1,105,4,9,1,3,2,,F,U,57,54500,
111142,1,50,4,8,1,3,2,50,F,H,50,50500,38049
111281,0,,3,7,1,1,2,,M,U,53,63300,41630
111284,1,25,4,8,1,3,1,47,F,H,50,58200,52548
111295,0,,3,8,1,3,2,,M,U,49,38200,
111316,0,,3,9,1,1,1,43,M,H,54,47400,47800
111371,1,100,4,7,1,2,2,,U,H,49,65500,40093
111374,0,,3,8,1,1,2,46,M,H,62,38800,24688
111380,1,50,3,7,1,1,2,49,M,U,53,33200,34625
111391,0,,3,7,1,3,1,37,F,U,49,65500,40093
111419,0,,2,7,1,2,2,,F,U,50,38600,37279
111453,1,80,3,6,1,2,2,,M,U,50,108200,
111459,1,100,3,9,1,3,4,41,F,H,52,105400,62000
111474,0,,3,8,1,3,2,46,M,H,50,41500,32286
111485,1,150,4,9,1,3,3,,M,H,62,36100,29444
111488,0,,3,7,1,2,3,43,F,H,51,57600,43209
111584,0,,3,7,1,1,2,,M,U,59,,
111592,1,80,4,9,1,3,2,51,M,H,57,31800,30870
111597,0,,3,5,1,1,3,48,M,H,49,38600,35175
111603,0,,3,6,1,2,3,44,F,H,50,44000,35175
111606,0,,3,7,1,3,1,46,M,H,49,60800,35175
111615,1,125,2,6,1,2,4,43,F,H,51,35600,35175
111656,1,125,4,7,1,3,2,,F,U,59,154200,
111704,0,,4,9,1,3,3,,F,U,50,87200,
111708,1,75,4,9,1,3,2,,F,U,49,50200,
111711,0,,3,8,1,3,3,,F,U,50,90100,
111774,0,,4,9,1,3,2,51,M,H,50,49000,35902
111795,1,25,3,6,1,2,1,,U,U,49,60300,
111833,1,25,4,9,1,3,1,,F,U,49,37700,27048
111852,0,,4,9,1,3,4,,F,U,50,39000,
111854,0,,3,8,1,3,4,46,M,U,51,33800,38824
111861,1,25,2,5,1,1,1,50,M,H,50,34000,38824
111875,0,,3,8,1,1,3,47,F,H,54,55200,38824
111909,0,,3,6,1,2,1,,M,U,48,40000,38260
111918,1,25,3,7,1,3,1,48,F,H,49,42700,38260
111942,0,,3,8,1,3,3,,F,U,49,33300,
111949,1,25,3,9,1,3,1,,F,U,49,33500,
111981,1,100,3,8,1,3,2,,F,U,49,43900,
111983,0,,3,6,1,3,2,44,F,H,49,43300,38092
111990,0,,3,7,1,3,2,51,M,H,49,43900,29346
112025,0,,3,5,1,1,4,,F,U,50,33800,31250
112042,0,,4,6,1,2,1,45,M,U,56,56400,51491
112068,0,,3,6,1,1,4,,F,U,53,49700,34219
112084,1,70,3,8,1,3,4,50,M,H,51,65500,36845
112118,0,,3,3,1,1,2,,F,U,56,21700,
112146,0,,3,8,1,3,3,50,M,U,50,57400,
112148,1,125,4,9,1,1,4,52,M,U,54,54300,
112163,0,,3,8,1,1,3,,M,U,53,34000,
112167,0,,3,4,1,1,2,,F,U,58,31700,
112172,1,15,4,6,1,2,3,,M,U,49,58300,
112182,0,,3,8,1,1,2,37,M,H,62,37300,45725
112211,0,,4,6,1,2,4,49,M,H,50,56300,42370
112221,0,,3,7,1,3,4,44,F,U,51,42100,45697
112247,1,125,4,8,1,1,2,44,F,H,64,64300,42870
112259,0,,2,6,1,3,3,,F,H,61,30600,36250
112288,1,60,4,8,1,3,4,49,F,H,51,125900,66117
112301,1,50,6,11,2,4,2,,U,U,48,43500,
112309,1,75,4,7,1,1,2,39,F,H,62,62200,44526
112319,1,150,4,8,1,3,1,48,F,U,57,89200,44526
112327,0,,3,7,1,3,2,53,F,H,50,65500,44526
112347,0,,3,5,1,2,2,52,M,H,50,85100,49410
112358,0,,3,9,1,1,4,50,F,U,55,51100,42404
112367,1,50,3,8,1,3,1,51,F,U,50,51600,48371
112370,0,,3,9,1,3,1,51,M,H,50,67400,48371
112375,0,,3,9,1,1,2,50,F,H,63,63900,48371
112406,1,125,3,5,1,2,2,,F,U,58,49000,
112410,0,,3,7,1,3,3,,F,U,50,50400,45198
112442,0,,3,5,1,1,2,46,M,U,57,36800,34472
112457,0,,3,8,1,3,2,35,F,U,59,43900,
112461,1,50,2,6,1,2,2,50,M,H,50,37600,34472
112480,0,,3,9,1,3,2,,F,U,58,34500,
112495,1,40,4,7,1,2,1,,F,U,49,69800,
112496,1,50,3,8,1,3,2,,F,U,52,190600,50712
112504,1,50,3,9,1,3,1,50,F,H,50,77300,50712
112532,1,55,4,9,1,3,2,,F,U,49,47200,
112564,1,50,3,7,1,1,1,51,M,U,52,57200,
112567,0,,3,8,1,3,2,46,M,U,49,40700,
112594,1,75,4,6,1,2,2,,M,U,49,70400,
112632,1,55,3,5,1,2,2,44,M,H,52,253100,92514
112652,0,,3,8,1,3,2,,F,H,58,61700,44056
112658,0,,4,9,1,1,1,,M,U,53,57400,40910
112669,0,,2,7,1,3,2,44,M,U,50,53500,44748
112679,1,100,3,6,1,2,4,44,M,H,51,104500,64359
112686,0,,1,5,1,2,2,51,F,H,51,72000,64359
112703,1,75,2,4,1,1,4,,F,U,50,31800,
112750,1,100,3,8,1,3,4,41,F,H,51,42800,70143
112751,1,250,4,8,1,3,4,46,F,H,52,101700,70143
112778,0,,4,9,1,3,2,,F,H,49,42500,40368
112834,0,,4,9,1,3,1,,U,U,49,50700,
112889,0,,3,7,1,1,3,42,M,U,52,27800,
112897,0,,3,8,1,3,4,46,F,H,51,44500,40180
112919,0,,3,7,1,3,1,,F,U,48,28000,
112939,0,,3,9,1,3,3,40,F,H,51,97400,63483
112943,1,60,3,8,1,3,2,47,F,H,50,85500,63483
112944,1,75,4,8,1,3,1,40,F,U,49,68400,35876
112954,0,,2,5,1,2,1,50,M,U,49,49400,41563
112970,0,,1,3,0,0,3,,M,U,50,25100,
113045,1,125,4,8,1,1,1,,U,U,60,69900,
113064,0,,3,7,1,1,2,,F,H,53,64000,35588
113071,0,,3,8,1,3,2,41,M,H,57,31500,28851
113096,1,50,4,8,1,3,2,51,F,H,49,35400,33428
113108,0,,2,6,1,1,4,,M,U,53,27400,27027
113129,1,100,4,6,1,2,2,52,F,H,57,35900,36756
113133,0,,3,6,1,2,4,43,F,H,51,47100,36756
113144,0,,3,9,1,3,3,,M,U,50,77600,
113162,0,,3,5,1,1,2,,M,U,57,46300,
113168,0,,2,5,1,2,3,47,F,U,50,63300,
113186,1,25,3,8,1,3,1,51,M,U,50,138500,
113203,0,,3,6,1,2,2,53,F,H,49,51200,37007
113217,0,,4,9,1,3,4,48,F,H,50,27900,37007
113240,0,,3,9,1,3,3,47,F,H,50,36400,21692
113261,1,35,4,9,1,3,2,,M,U,49,46600,
113264,0,,3,4,1,1,2,52,M,H,57,40400,29305
113267,0,,3,4,1,1,4,50,M,H,51,35700,29305
113310,0,,3,6,1,1,2,45,F,H,54,210200,54178
113312,1,25,3,7,1,3,1,50,F,H,50,122900,54178
113332,0,,3,4,1,1,4,,U,U,49,,
113354,1,100,3,8,1,3,3,42,F,U,51,46600,43474
113451,0,,3,8,1,1,2,47,M,H,54,55200,40977
113501,1,25,3,8,1,3,1,39,F,H,50,69300,43474
113502,1,35,4,9,1,3,1,40,F,H,49,23600,29659
113539,1,75,4,8,1,3,3,50,F,H,50,54100,47682
113560,1,125,6,10,2,4,4,49,M,H,51,93000,68048
113564,0,,3,7,1,3,3,44,M,H,53,325800,59553
113594,0,,2,5,1,2,2,53,M,H,61,89700,39603
113601,0,,4,8,1,3,1,,U,U,48,52600,
113607,1,75,4,8,1,1,2,,F,H,54,41500,39603
113637,0,,3,8,1,3,2,51,F,U,50,26800,29924
113680,1,150,4,4,1,1,2,43,M,H,57,33100,42708
113686,1,75,3,7,1,3,3,41,U,H,50,65700,40929
113690,1,50,3,4,1,1,2,46,M,H,58,53000,40929
113692,1,40,4,7,1,2,1,43,M,U,49,76300,40929
113712,0,,3,8,1,1,2,46,F,H,54,55000,40929
113728,1,75,2,4,1,1,4,51,M,H,51,49300,36552
113733,0,,3,6,1,2,3,42,F,H,50,49300,36552
113736,1,100,3,8,1,3,3,41,F,U,51,70600,38519
113783,0,,3,8,1,3,3,41,F,H,50,27800,33490
113797,0,,3,6,1,1,3,51,F,U,53,63000,44627
113805,1,100,3,8,1,1,3,51,F,H,54,39200,38519
113812,1,100,2,6,1,3,1,51,F,H,47,,
113830,0,,3,7,1,2,4,,U,U,50,25700,
113838,1,40,2,5,1,2,1,,F,U,49,29500,
113849,0,,3,6,1,2,2,52,M,U,50,53800,37927
113882,1,25,3,8,1,3,1,50,M,U,49,26000,35911
113891,1,55,3,7,1,3,2,41,M,H,49,29000,35268
113906,0,,3,6,1,2,2,51,M,H,57,46000,47861
113951,0,,2,5,1,1,1,50,F,H,51,29000,41442
113979,0,,4,8,1,3,3,41,U,U,49,49700,
114000,0,,3,8,1,3,2,48,F,U,51,90200,61057
114109,0,,4,9,1,3,2,52,M,H,59,57900,53269
114146,0,,3,8,1,1,4,47,F,U,54,81900,
114197,1,55,3,6,1,2,3,49,M,H,50,56600,49614
114204,0,,3,8,1,3,4,44,F,U,51,41500,49614
114208,1,250,4,9,1,3,4,48,M,U,51,39300,49614
114221,0,,3,9,1,3,3,,U,U,50,38300,
114238,0,,3,7,1,2,2,51,F,H,50,67600,48416
114268,0,,3,7,1,1,3,38,F,H,54,47100,46817
114321,1,125,4,8,1,3,4,,M,H,52,73700,60608
114339,1,50,3,8,1,3,2,46,F,U,49,20400,
114362,0,,3,9,1,3,4,50,M,U,50,59500,
114367,0,,3,7,1,1,3,50,F,H,53,55000,45785
114374,0,,3,8,1,1,1,48,M,H,61,56900,45785
114398,0,,3,8,1,1,3,,M,U,53,39700,
114411,0,,3,7,1,3,2,,F,U,58,32800,
114424,0,,3,9,1,3,3,,M,U,50,122300,
114435,0,,3,7,1,2,4,,U,U,49,,
114438,1,100,3,8,1,1,3,50,M,H,54,49800,44487
114451,0,,2,2,1,1,3,52,U,U,48,52900,
114472,0,,3,9,1,3,1,46,F,H,49,39100,38647
114531,0,,3,8,1,3,1,50,F,H,49,23700,25853
114539,1,60,4,8,1,3,3,41,F,H,50,45500,55526
114552,0,,3,8,1,3,3,51,F,U,50,68800,
114575,0,,3,9,1,3,2,,F,U,50,48200,42901
114579,1,50,3,7,1,1,4,51,M,H,54,63300,61722
114598,0,,3,8,1,3,1,45,F,H,49,36900,32077
114613,0,,1,5,0,2,2,51,M,H,50,32500,38551
114645,0,,2,4,1,1,4,49,M,H,50,57300,39333
114657,0,,3,7,1,2,2,48,M,H,61,57900,42335
114662,0,,3,7,1,3,1,28,F,H,50,82200,57204
114676,1,100,3,8,1,3,4,43,U,U,51,106200,
114688,0,,3,7,1,1,2,46,M,H,53,67000,67341
114721,1,75,3,7,1,2,3,,U,U,51,104000,
114747,1,100,3,7,1,1,2,41,M,H,54,159900,53769
114760,0,,2,6,1,1,4,48,F,H,54,104800,95597
114799,0,,3,8,1,3,2,,F,U,50,69400,
114803,1,100,3,7,1,2,1,,F,U,49,91100,
114820,1,50,3,7,1,3,1,,F,U,49,45900,
114823,0,,3,6,1,2,1,,U,U,49,36000,
114828,1,20,3,7,1,3,1,,U,U,49,44000,37156
114830,0,,3,9,1,3,4,47,F,H,51,69100,37156
114843,0,,3,4,1,1,2,,F,U,56,30000,
114851,0,,3,6,1,2,1,48,M,H,48,56400,35118
114873,1,50,4,8,1,1,2,,U,H,53,55300,35118
114909,1,50,4,7,1,3,2,,M,U,48,73300,
114912,1,125,4,9,1,3,1,,F,U,56,62200,39948
114913,0,,4,10,1,3,3,,F,U,50,50700,60405
114931,0,,4,7,1,2,1,40,F,U,49,35600,38578
114942,1,100,3,6,1,2,4,51,F,H,50,32500,38578
114953,0,,3,9,1,3,2,,F,U,57,54200,38578
115060,0,,3,8,1,3,2,,M,U,49,44300,
115083,0,,3,8,1,1,2,48,F,H,53,28800,26774
115088,1,85,3,8,1,3,2,51,F,H,50,58600,37823
115091,0,,4,9,1,3,3,45,M,H,62,29800,37794
115094,1,190,3,8,1,3,4,,U,U,50,52100,
115115,0,,3,9,1,1,3,40,U,U,54,31900,
115125,0,,4,8,1,3,3,,F,U,49,26000,
115166,1,25,4,9,2,3,1,,F,U,49,68300,
115179,1,50,3,6,1,1,4,37,F,H,53,66000,56348
115188,1,80,4,6,1,2,3,47,F,H,49,16000,32072
115204,0,,3,8,1,1,4,43,M,U,53,22300,
115212,0,,3,8,1,1,2,,U,U,52,34300,
115215,0,,3,7,1,3,2,,M,U,49,42100,37097
115227,0,,3,8,1,3,1,47,F,U,56,19100,
115269,0,,3,8,1,3,1,41,M,U,49,28200,38605
115289,1,125,3,6,1,2,3,47,F,H,51,84800,42080
115311,1,20,4,8,1,3,1,37,F,U,49,30300,32500
115314,0,,3,9,1,1,4,42,F,H,55,43600,35876
115329,0,,3,7,1,1,2,51,F,H,52,33900,35876
115334,0,,3,9,1,3,4,,F,U,50,54200,
115341,1,100,2,5,1,2,3,49,F,U,50,21800,35560
115346,1,125,3,8,1,3,2,46,F,H,50,25100,34167
115374,0,,3,9,1,1,3,49,U,U,54,93800,
115384,0,,2,6,1,2,4,45,M,U,50,42300,37917
115398,1,25,4,8,1,3,1,49,F,H,48,33800,35020
115407,0,,3,6,1,2,3,41,F,H,49,36200,32230
115430,0,,1,3,0,0,1,51,M,U,50,56200,35896
115431,1,25,4,8,1,2,1,49,M,H,50,38900,35944
115442,0,,3,4,1,1,2,,M,U,58,16700,30042
115499,0,,3,9,1,3,3,45,F,U,50,36400,30878
115528,0,,3,3,1,1,4,42,M,H,50,107400,78206
115574,0,,3,9,1,3,2,45,F,H,51,72400,73415
115616,0,,4,9,1,3,2,50,M,U,59,173200,
115626,1,75,4,9,1,3,3,47,M,H,62,69400,60673
115676,1,100,3,9,1,3,4,,U,U,50,34000,
115723,0,,3,5,1,1,2,46,F,H,63,148900,103275
115729,0,,2,6,1,1,2,47,M,H,54,98800,103275
115823,1,75,3,8,1,2,1,,M,H,51,101100,54137
115829,0,,3,8,1,3,3,48,M,H,50,63200,41732
115833,1,25,2,6,1,2,1,49,M,H,51,81800,41732
115889,0,,3,8,1,3,3,44,M,H,52,150800,57270
115901,0,,3,8,1,3,2,51,F,U,50,86700,57270
115935,1,100,3,8,1,3,3,,F,U,50,46300,
115942,0,,2,6,1,3,1,51,F,H,49,86400,45541
116008,1,25,3,8,1,3,2,48,F,H,50,81300,65326
116053,1,30,2,5,1,2,1,43,M,H,50,111200,41714
116063,1,25,4,8,1,3,3,49,F,H,51,68000,41714
116065,0,,3,9,1,1,4,15,F,U,55,57600,41714
116082,1,50,3,6,1,2,2,48,M,H,49,56900,51681
116156,0,,3,9,1,3,3,48,F,H,52,175000,61805
116186,1,50,4,8,1,3,3,46,M,H,51,71100,50287
116244,0,,3,6,1,2,1,,M,U,49,91300,
116251,1,50,4,9,1,3,1,44,F,H,50,127400,78706
116267,1,100,3,6,1,2,4,50,F,H,51,108800,63851
116329,1,75,4,8,1,3,3,42,M,U,53,219600,95073
116346,0,,3,6,1,2,4,42,F,H,52,115600,74192
116350,0,,3,8,1,3,4,45,F,H,52,65100,74192
116356,0,,3,8,1,3,2,42,F,U,49,65100,
116383,0,,3,6,1,2,4,48,F,U,51,66400,39930
116394,0,,4,6,1,2,4,,F,U,49,56600,
116420,1,100,3,8,1,3,2,,M,U,51,195100,
116423,0,,3,7,1,3,4,,F,U,53,374100,
116453,1,75,3,4,1,1,4,34,F,H,50,84900,61134
116454,0,,3,5,1,2,4,33,F,H,50,65500,63444
116480,0,,3,6,1,2,4,47,M,U,50,68200,59010
116533,1,50,3,7,1,3,2,,F,U,50,49600,46078
116539,1,95,4,9,1,3,4,49,F,U,51,160600,
116542,1,100,3,4,1,1,4,,U,H,50,48100,40765
116595,1,50,4,8,1,3,2,,M,H,49,54600,46434
116597,0,,4,9,1,3,3,43,F,H,51,50700,46434
116608,1,125,4,8,1,1,3,51,F,U,54,57000,39564
116636,1,30,3,8,1,3,1,50,F,U,49,62300,38223
116669,1,50,4,8,1,3,1,48,M,H,50,44400,37606
116738,1,70,4,9,1,3,3,39,F,H,51,95600,61134
116797,0,,3,9,1,3,3,47,U,U,50,63200,
116800,0,,3,6,1,2,1,38,M,U,56,47000,44727
116829,0,,3,9,1,3,2,38,M,H,51,93800,71132
116894,1,100,4,8,1,3,3,51,M,U,51,107500,46951
116899,1,25,2,6,1,3,1,,F,H,50,103300,46951
116930,1,100,4,9,1,3,3,51,F,H,54,376000,60094
116950,1,150,3,7,1,3,4,52,F,U,51,63900,36142
116951,1,30,3,8,1,3,1,52,F,U,51,156500,124851
116993,1,50,3,8,1,1,4,,M,H,56,157600,66521
116998,0,,3,8,1,3,1,51,F,H,50,81300,66521
117017,0,,3,4,1,1,2,43,U,H,57,45100,28373
117026,1,45,4,8,1,3,2,47,M,U,49,48100,28373
117054,1,100,3,7,1,2,4,44,M,H,51,45200,33726
117076,1,50,3,6,1,2,2,51,F,H,50,54800,33726
117100,0,,3,7,1,2,1,46,M,H,50,122700,53998
117115,0,,3,8,1,3,3,,F,H,50,63600,59588
117137,1,50,4,7,1,2,2,37,M,H,51,98800,103275
117164,0,,3,4,1,1,2,45,F,H,59,45300,35463
117166,0,,3,6,1,1,3,42,F,H,52,49000,35463
117177,1,45,4,8,1,3,1,52,F,H,49,50500,35463
117180,0,,5,10,2,4,3,52,F,U,55,392200,151261
117186,0,,3,3,1,1,2,,F,U,61,314300,
117216,1,150,4,7,1,2,3,39,F,H,50,61800,35439
117230,1,55,2,4,1,2,1,28,M,H,49,40600,35439
117240,0,,3,7,1,3,2,44,F,H,57,61100,36809
117255,1,50,3,7,1,3,2,52,F,H,50,74000,36809
117264,1,85,3,8,1,1,3,43,F,U,55,53200,36809
117298,0,,3,7,1,1,4,51,M,H,56,235900,73833
117326,1,50,4,9,1,3,1,46,F,H,51,171500,91864
117329,1,75,3,9,1,3,4,50,F,U,51,92800,
117340,0,,3,8,1,1,1,,F,U,61,42100,
117358,0,,3,8,1,3,2,53,F,U,51,105000,66897
117368,0,,3,6,1,2,4,50,F,H,51,58200,43513
117383,1,105,3,4,1,1,4,44,F,H,50,,
117390,0,,4,6,1,2,4,,M,U,88,46400,
117399,0,,4,8,1,3,2,35,M,H,50,84200,55260
117411,1,100,2,6,1,2,4,51,F,U,51,90400,
117495,0,,3,6,1,2,2,39,F,H,60,244200,44554
117514,0,,3,8,1,3,3,43,F,H,50,50400,42467
117524,1,125,3,8,1,3,2,45,F,H,60,112900,72290
117552,1,100,3,8,1,3,4,45,F,H,54,265000,95073
117639,0,,3,8,1,3,3,,U,U,49,,
117673,1,75,3,8,1,1,3,47,M,U,55,76200,56440
117688,0,,3,6,1,1,4,,F,U,53,41300,38420
117711,1,80,3,7,1,2,4,49,F,H,51,27100,38750
117726,1,50,3,8,1,3,2,,F,U,49,38500,35926
117745,0,,3,8,1,3,2,52,F,H,58,37500,44306
117813,0,,4,8,1,3,3,50,M,U,60,36700,
117825,1,125,3,8,1,3,2,41,F,U,60,50000,
117847,1,100,2,4,1,1,2,45,M,H,58,39300,35216
117859,0,,4,7,1,2,2,50,F,U,49,25700,35216
117863,0,,3,8,1,3,2,41,M,H,50,62900,35216
117866,1,50,3,8,1,3,3,47,F,H,50,62600,35216
117877,1,50,5,9,2,3,2,,M,U,49,42400,36897
117882,1,100,4,9,1,3,3,49,F,H,50,42400,36897
117922,1,75,3,7,1,3,2,50,M,U,50,37600,36866
117959,0,,3,8,1,1,3,,U,U,53,46300,
117969,1,45,3,8,1,3,2,49,F,H,50,49800,43495
117994,1,50,4,9,1,3,3,,F,H,51,65900,43495
118030,0,,3,3,1,1,2,52,F,H,59,41300,37485
118033,0,,3,6,1,2,4,,M,U,51,45700,37485
118043,1,50,3,8,1,3,1,48,F,U,49,34700,37911
118060,1,110,3,4,1,1,4,45,F,U,50,43000,38071
118083,1,75,3,7,1,1,4,40,F,U,54,39000,
118090,0,,2,5,1,1,1,,F,H,52,43200,40871
118091,1,100,4,9,1,1,1,44,M,H,60,49100,40871
118097,1,25,3,4,1,1,4,41,F,U,50,39800,36597
118102,0,,3,7,1,3,3,51,F,U,61,34700,32685
118129,0,,3,3,1,1,4,52,F,H,48,33600,
118163,1,25,3,8,1,3,1,,M,H,50,94800,69553
118166,1,50,4,6,1,2,4,,F,U,49,39600,
118171,0,,3,3,1,1,3,35,F,U,67,39600,
118182,1,25,3,6,1,1,1,50,M,H,51,50300,37039
118186,0,,3,4,1,1,2,50,F,H,60,85800,45673
118189,0,,3,6,1,2,4,37,F,H,52,151500,57337
118190,0,,2,5,1,2,2,,U,H,60,145100,45673
118199,0,,2,6,1,2,1,35,F,H,49,83000,45673
118227,0,,4,8,1,3,2,,M,U,50,53000,45673
118230,0,,3,8,1,3,2,46,F,H,58,71000,57337
118257,0,,3,8,1,3,2,50,F,H,50,121200,57337
118263,0,,4,9,1,3,3,37,M,H,50,64000,39419
118286,0,,3,8,1,3,3,49,M,U,51,57700,39623
118290,0,,3,8,1,1,1,44,M,U,61,65300,39623
118292,0,,4,8,1,3,1,,F,U,49,50400,
118328,1,100,3,6,1,2,2,38,F,U,49,51900,40275
118346,0,,3,6,1,1,2,52,M,H,52,42900,33625
118361,1,50,4,8,1,3,2,51,F,H,49,96200,44627
118362,0,,3,4,1,1,2,49,M,U,58,47300,37232
118367,1,95,2,6,1,0,3,47,U,U,53,46200,
118391,1,50,4,8,1,3,1,48,U,U,49,39000,43703
118392,1,60,3,5,1,3,1,52,M,U,47,37500,43703
118401,0,,2,5,1,1,2,,U,U,52,67700,
118408,1,75,3,7,1,1,2,51,M,H,53,42700,34980
118412,0,,3,6,1,2,4,46,F,H,49,41200,
118484,0,,3,6,1,2,4,51,F,U,50,42000,33072
118487,1,100,3,6,1,2,4,36,F,U,51,42000,33072
118493,0,,4,9,1,3,2,51,F,U,57,42000,33072
118564,1,25,2,7,1,3,1,47,F,H,49,37600,34013
118574,0,,4,9,1,3,2,,M,U,50,36200,41797
118576,0,,3,4,1,1,2,,M,U,60,38100,
118605,0,,3,7,1,1,3,46,M,U,53,29900,35742
118639,0,,3,8,1,3,3,36,F,U,51,54300,32508
118657,1,55,4,8,1,3,2,,F,U,50,36800,33718
118673,1,50,4,9,1,3,3,,F,U,50,76100,
118715,0,,4,9,1,3,1,43,M,H,50,78800,65986
118736,1,125,2,3,1,1,2,49,M,U,60,55000,63171
118739,1,75,3,6,1,2,4,44,M,H,52,115500,63171
118759,1,15,4,7,1,2,1,51,F,U,48,51000,
118762,0,,3,4,1,1,2,44,M,H,58,132500,52963
118787,0,,3,5,1,2,2,,U,U,60,68900,
118805,1,100,4,8,1,3,3,46,F,H,51,109500,54966
118819,1,100,4,9,1,3,4,,F,U,51,78600,
118823,1,85,2,5,1,1,4,43,F,H,54,159900,79539
118831,1,100,3,4,1,1,2,39,F,H,58,85000,70769
118847,1,125,4,9,1,3,3,46,F,U,50,58300,
118849,0,,3,8,1,1,3,47,M,H,56,173200,70769
118862,1,60,4,8,1,3,2,46,M,U,51,86800,65986
118871,0,,4,8,1,3,2,,F,U,49,48500,
118905,1,50,4,9,1,3,1,46,M,H,51,136200,78765
118908,0,,6,10,2,3,4,44,M,U,52,192800,71033
118931,0,,2,6,1,2,1,51,F,H,50,66900,46261
119038,1,35,4,9,1,3,1,,M,U,50,89000,61805
119054,0,,3,8,1,3,1,48,F,H,50,54200,48315
119073,0,,3,7,1,2,3,46,M,U,51,63700,37143
119083,0,,3,6,1,2,4,51,F,H,51,87500,56689
119086,0,,3,9,1,3,3,46,M,H,51,92700,56689
119089,1,55,4,8,1,3,2,50,M,H,51,103800,53550
119149,1,85,4,9,1,3,3,46,F,U,50,71300,48107
119154,1,50,4,8,1,3,1,50,U,H,50,59500,48107
119192,0,,3,8,1,3,1,52,F,H,50,41100,69748
119238,0,,3,6,1,2,4,39,M,H,50,50600,38750
119299,0,,4,8,1,3,2,,M,U,49,37300,
119315,1,65,3,8,1,3,2,33,F,H,49,34500,31828
119330,0,,4,8,1,1,2,39,F,U,54,120300,45114
119362,1,225,3,7,1,3,4,51,F,H,52,171100,75326
119366,1,30,3,7,1,3,1,39,M,H,49,55400,75326
119368,1,125,3,7,1,1,3,46,F,U,52,50000,
